,w10max
0,10.147507667541504
1,10.454070091247559
2,10.714472770690918
3,13.707673072814941
4,15.48699951171875
5,15.521600723266602
6,14.280081748962402
7,15.1983642578125
8,17.564794540405273
9,16.45830535888672
10,14.471510887145996
11,14.84147834777832
12,15.176860809326172
13,14.431970596313477
14,13.90877628326416
15,13.57228946685791
16,12.756829261779785
17,12.058878898620605
18,12.834078788757324
19,12.63671588897705
20,15.378194808959961
21,15.527643203735352
22,15.325844764709473
23,15.527195930480957
24,17.38381004333496
25,16.188936233520508
26,15.378108978271484
27,14.947664260864258
28,16.687278747558594
29,17.510257720947266
30,17.59315299987793
31,17.360515594482422
32,17.750699996948242
33,18.665794372558594
34,18.791292190551758
35,19.406389236450195
36,19.681560516357422
37,19.210834503173828
38,20.449155807495117
39,20.514862060546875
40,20.51538848876953
41,21.39311981201172
42,21.930767059326172
43,22.91843032836914
44,23.224557876586914
45,22.60843276977539
46,22.254377365112305
47,23.67127799987793
48,22.749881744384766
49,24.9874324798584
50,26.388282775878906
51,23.44493293762207
52,24.119909286499023
53,23.47628402709961
54,25.32431983947754
55,20.298921585083008
56,17.917327880859375
57,14.571561813354492
58,12.11825942993164
59,12.773408889770508
60,12.633371353149414
61,12.855414390563965
62,13.296698570251465
63,13.445463180541992
