,tot_Prec_Intg
0,1208.663284778595
1,1609.9445521831512
2,1313.810721039772
3,1343.5078412294388
4,1258.1982463598251
5,1109.0286076068878
6,1102.0341515541077
7,1140.0412023067474
8,1279.5617431402206
9,1325.4966586828232
10,1256.7360699176788
11,1599.792093038559
12,1249.697059392929
13,1104.2578518390656
14,1025.7630795240402
15,1254.2268633842468
16,1263.144612312317
17,1243.7555193901062
18,1295.117810368538
19,1296.764612197876
20,1097.3458737134933
21,1014.7665441036224
22,858.1890910863876
23,798.79030585289
24,997.1760213375092
25,1014.8653388023376
26,1005.0564259290695
27,705.9609144926071
28,693.1201368570328
29,758.2109421491623
30,876.6672760248184
31,741.9350743293762
32,783.4456115961075
33,835.077315568924
34,820.990651845932
35,761.7336511611938
36,685.4864954948425
37,618.6093389987946
38,638.5950744152069
39,888.9242261648178
40,964.4600749015808
41,931.905061006546
42,787.6472920179367
43,667.4608588218689
44,703.3023238182068
45,634.586364030838
46,440.92461466789246
47,549.8270690441132
48,588.8159573078156
49,687.3993575572968
50,806.84594810009
51,780.428871512413
52,624.6175616979599
53,523.3737081289291
54,462.4681919813156
55,430.1242530345917
56,572.1835792064667
57,585.9740823507309
58,566.7407065629959
59,337.8070890903473
60,377.44954228401184
61,379.42856550216675
62,234.75416004657745
63,158.25092792510986
64,130.55488467216492
65,122.42220342159271
