,tot_Prec_max,tot_Prec_Intg
0,3.657817840576172,583.6164951324463
1,3.7851333618164062,562.9836767911911
2,10.080337524414062,715.6652212142944
3,5.391597747802734,686.7815554141998
4,4.397869110107422,553.940013051033
5,4.23431396484375,618.4932589530945
6,4.786491394042969,881.2230080366135
7,10.348796844482422,978.768914937973
8,9.631156921386719,807.0132881402969
9,8.900642395019531,806.6848665475845
10,12.339591979980469,872.9392290115356
11,7.168292999267578,761.4632695913315
12,6.913185119628906,662.3393297195435
13,8.228302001953125,616.8732047080994
14,6.6394805908203125,704.1501998901367
15,4.639625549316406,577.0839750766754
16,4.164695739746094,535.2893471717834
17,4.621028900146484,526.8590152263641
18,4.650115966796875,575.5262821912766
19,5.843162536621094,525.4742503166199
20,3.66973876953125,424.073189496994
21,4.094600677490234,378.0496120452881
22,6.289958953857422,508.8048428297043
23,4.629611968994141,518.4990167617798
24,5.133152008056641,509.61755216121674
25,10.072708129882812,638.9472633600235
26,13.530254364013672,863.0291372537613
27,7.854461669921875,835.9891921281815
28,9.290218353271484,728.6184281110764
29,5.863666534423828,730.4796576499939
30,8.543968200683594,791.577622294426
31,8.150100708007812,1030.3310304880142
32,8.895397186279297,1023.373007774353
33,8.328437805175781,1099.5207726955414
34,16.501426696777344,1184.934824705124
35,19.17266845703125,957.8646719455719
36,7.785797119140625,789.1809940338135
37,7.003307342529297,675.916001200676
38,12.25137710571289,769.9413597583771
39,9.382247924804688,844.0287411212921
40,25.26569366455078,832.2539925575256
41,26.94416046142578,972.6685285568237
42,29.657840728759766,1120.08698284626
43,31.13269805908203,834.1588079929352
44,44.20948028564453,648.9443778991699
45,37.82081604003906,736.4137470722198
46,27.039527893066406,732.026994228363
47,28.7628173828125,617.0521676540375
48,24.535655975341797,793.0728793144226
49,19.209861755371094,717.378705739975
50,11.496543884277344,710.9542191028595
51,9.484291076660156,806.46812915802
52,10.563373565673828,817.8267627954483
53,15.536785125732422,813.9833062887192
54,18.865585327148438,922.7052330970764
55,10.793209075927734,1181.9428205490112
56,13.468742370605469,1217.4063920974731
57,19.054412841796875,1048.017293214798
58,16.567230224609375,1078.3697664737701
59,12.811660766601562,1036.2279415130615
60,9.960174560546875,1199.7488141059875
61,14.619827270507812,1257.217824459076
62,16.805648803710938,1265.4493004083633
63,17.192840576171875,1297.3810732364655
64,18.97716522216797,1117.5839602947235
65,21.169662475585938,1145.6334590911865
66,18.647193908691406,1281.6116958856583
67,14.339923858642578,1163.143441081047
68,18.2647705078125,1262.228712439537
69,15.8233642578125,1341.7187333106995
70,19.674301147460938,1464.02046084404
71,19.947052001953125,1474.781259894371
72,17.998695373535156,1558.3893656730652
73,24.638652801513672,1370.0572401285172
74,30.548572540283203,1206.1353772878647
75,29.233455657958984,1247.0925599336624
76,27.81820297241211,1139.6097391843796
77,14.187812805175781,950.1241147518158
78,15.598297119140625,783.6385816335678
79,15.26021957397461,575.8173763751984
80,16.849040985107422,458.6031287908554
81,12.759685516357422,270.31920850276947
82,7.462978363037109,179.60816621780396
83,7.885456085205078,146.9922810792923
84,6.671905517578125,115.13933539390564
