,tot_Prec_max,tot_Prec_Intg
0,9.480953216552734,997.8438168764114
1,10.014057159423828,1070.481538772583
2,12.001514434814453,1021.2315618991852
3,9.4451904296875,1122.264415025711
4,8.10861587524414,1263.5021656751633
5,10.527610778808594,1418.471410870552
6,9.58251953125,1309.2277944087982
7,6.726741790771484,1191.1088973283768
8,8.237838745117188,1198.8004297018051
9,8.009910583496094,1392.408087849617
10,8.266925811767578,1300.2761453390121
11,9.477615356445312,1392.0234888792038
12,14.671802520751953,1639.436036348343
13,17.69542694091797,1522.449254989624
14,15.163898468017578,1405.0975441932678
15,10.99538803100586,1466.1341905593872
16,11.163711547851562,1706.7830264568329
17,10.875701904296875,1785.481721162796
18,10.509967803955078,1729.9597710371017
19,11.374473571777344,1623.5937178134918
20,15.820026397705078,1524.5625376701355
21,13.117313385009766,1386.731043457985
22,20.483016967773438,1424.8763024806976
23,21.647930145263672,1546.153873205185
24,19.093990325927734,1565.4205530881882
25,9.71078872680664,1407.7018946409225
26,16.481399536132812,1337.5823944807053
27,20.33233642578125,1345.6830382347107
28,23.805618286132812,1478.1329780817032
29,19.27471160888672,1477.1080762147903
30,16.41702651977539,1490.6736463308334
31,23.718833923339844,1558.1157803535461
32,17.120838165283203,1500.9645372629166
33,22.22919464111328,1341.3022458553314
34,20.98560333251953,1303.156390786171
35,19.211769104003906,1259.840726852417
36,19.446372985839844,1188.6342614889145
37,20.619869232177734,1242.3007190227509
38,16.38936996459961,1291.540488600731
39,21.402359008789062,1354.3348759412766
40,18.036365509033203,1343.5068726539612
41,24.615764617919922,1448.0817317962646
42,20.807266235351562,1463.8177305459976
43,22.981643676757812,1263.8402730226517
44,20.431041717529297,1313.156634569168
45,21.881103515625,1279.776245355606
46,28.713226318359375,1311.7000460624695
47,32.16075897216797,1431.092917919159
48,33.25939178466797,1464.008390903473
49,29.951095581054688,1359.0441644191742
50,31.480789184570312,1240.4340505599976
51,27.973175048828125,1020.3719139099121
52,24.48892593383789,978.5941988229752
53,20.513534545898438,776.5087485313416
54,13.315200805664062,584.9002301692963
55,10.06317138671875,558.2812428474426
56,11.055946350097656,449.2473602294922
57,6.101131439208984,472.57140278816223
58,5.711078643798828,290.3611958026886
