,w10max
0,14.67294979095459
1,15.091883659362793
2,12.074502944946289
3,12.572507858276367
4,12.958430290222168
5,12.475540161132812
6,13.879905700683594
7,13.817604064941406
8,14.345117568969727
9,14.11056137084961
10,14.238251686096191
11,13.874204635620117
12,15.561711311340332
13,16.435331344604492
14,15.740882873535156
15,14.46235179901123
16,15.269073486328125
17,15.715142250061035
18,14.934792518615723
19,15.849908828735352
20,15.234199523925781
21,15.984009742736816
22,17.561885833740234
23,19.126270294189453
24,20.048494338989258
25,19.639183044433594
26,20.125102996826172
27,19.907499313354492
28,20.19427490234375
29,19.718555450439453
30,20.887046813964844
31,20.112537384033203
32,19.503589630126953
33,20.494464874267578
34,21.13321304321289
35,21.893688201904297
36,22.211780548095703
37,21.4078311920166
38,20.937698364257812
39,21.683246612548828
40,22.09345245361328
41,22.18987274169922
42,23.01753807067871
43,22.462047576904297
44,21.977983474731445
45,21.33513641357422
46,20.202739715576172
47,21.558006286621094
48,21.447763442993164
49,21.77314567565918
50,21.48016357421875
51,20.934581756591797
52,20.47792625427246
53,19.889522552490234
54,17.156400680541992
55,18.383882522583008
56,20.761371612548828
57,22.841516494750977
58,23.675453186035156
59,22.732257843017578
60,21.969690322875977
61,22.11524772644043
62,21.005647659301758
63,18.44147300720215
64,17.801860809326172
65,16.2331485748291
66,14.135796546936035
67,14.936939239501953
68,14.80698013305664
69,13.22335433959961
70,13.198563575744629
71,12.794929504394531
72,12.671051025390625
73,14.18548583984375
74,13.447001457214355
75,13.708917617797852
76,13.46912956237793
77,13.375814437866211
78,14.414942741394043
79,13.794964790344238
80,14.413469314575195
