,tot_Prec_Intg
0,783.9715480804443
1,754.1016489267349
2,580.2805721759796
3,487.98106610774994
4,553.918331861496
5,776.5956968069077
6,979.4183075428009
7,990.6698018312454
8,1015.9333050251007
9,1049.2360591888428
10,960.0654989480972
11,877.2306889295578
12,824.0090310573578
13,1081.496849656105
14,1206.2585353851318
15,1118.2259023189545
16,974.7014194726944
17,1093.4779047966003
18,1009.0605914592743
19,874.6284246444702
20,893.237292766571
21,987.5974804162979
22,1170.118898153305
23,1217.6398187875748
24,1192.6565319299698
25,1084.5089703798294
26,961.1648321151733
27,921.6837584972382
28,858.0915629863739
29,1014.086902141571
30,930.4536879062653
31,882.5923502445221
32,800.7898926734924
33,612.5128269195557
34,528.2285809516907
35,555.6659400463104
36,466.69870615005493
37,460.3298008441925
38,475.4391312599182
39,490.8362030982971
40,508.46219062805176
41,554.0525913238525
42,519.5533484220505
43,459.03727412223816
44,279.8270434141159
45,306.30171298980713
46,281.58150613307953
47,240.2990311384201
48,237.42221295833588
49,172.26673662662506
50,101.52973234653473
51,62.743425369262695
52,55.550411343574524
53,132.90204107761383
54,108.02164673805237
55,70.11592388153076
56,99.11276400089264
57,272.3309397697449
58,296.410471200943
59,287.66319155693054
60,165.78853130340576
61,266.08169078826904
62,201.84457302093506
63,190.06386399269104
64,221.82919085025787
65,272.2559869289398
66,197.17782735824585
