,tot_Prec_max
0,5.7125091552734375
1,5.095005035400391
2,5.169868469238281
3,10.807991027832031
4,7.585048675537109
5,7.358551025390625
6,8.40139389038086
7,8.471488952636719
8,10.87188720703125
9,10.352611541748047
10,16.4947509765625
11,17.39645004272461
12,19.72341537475586
13,27.073383331298828
14,32.81211853027344
15,26.915550231933594
16,24.957656860351562
17,26.544570922851562
18,23.389339447021484
19,23.45561981201172
20,27.59552001953125
21,26.79729461669922
22,30.973434448242188
23,28.139114379882812
24,26.580810546875
25,27.79865264892578
26,27.001380920410156
27,31.905174255371094
28,32.43064880371094
29,24.07693862915039
30,25.705814361572266
31,32.91034698486328
32,33.232688903808594
33,27.858734130859375
34,35.552978515625
35,36.047935485839844
36,22.603988647460938
37,16.222000122070312
38,26.927947998046875
39,32.11021423339844
40,39.22080993652344
41,24.464130401611328
42,28.922557830810547
43,32.151222229003906
44,20.635604858398438
45,15.051841735839844
46,18.639087677001953
47,22.667407989501953
48,17.73214340209961
49,4.975795745849609
50,7.101535797119141
51,2.8409957885742188
52,1.3270378112792969
53,7.876873016357422
54,5.577564239501953
55,1.598358154296875
56,2.2001266479492188
57,12.099266052246094
58,13.223648071289062
59,19.38343048095703
60,7.443904876708984
61,9.102821350097656
62,12.043952941894531
63,18.859386444091797
64,16.81232452392578
65,23.85854721069336
66,11.00778579711914
