,w10max
0,7.053252696990967
1,6.862046241760254
2,7.977832794189453
3,7.512702941894531
4,8.343377113342285
5,8.339699745178223
6,7.736359596252441
7,7.644737720489502
8,8.010177612304688
9,7.72238302230835
10,8.047321319580078
11,8.318572998046875
12,9.535523414611816
13,9.542620658874512
14,9.257428169250488
15,9.793907165527344
16,10.996603012084961
17,10.481036186218262
18,11.109073638916016
19,11.588910102844238
20,12.191823959350586
21,12.83077621459961
22,11.93955135345459
23,12.820926666259766
24,13.193753242492676
25,12.903139114379883
26,13.503449440002441
27,13.721407890319824
28,14.10762882232666
29,15.696860313415527
30,16.955625534057617
31,17.778005599975586
32,20.465591430664062
33,19.33919334411621
34,18.991016387939453
35,19.521364212036133
36,20.874441146850586
37,21.812179565429688
38,22.697322845458984
39,22.92981719970703
40,22.339229583740234
41,22.55900001525879
42,24.16522979736328
43,25.101757049560547
44,24.807401657104492
45,25.10546112060547
46,25.196439743041992
47,24.930782318115234
48,24.86363983154297
49,25.837181091308594
50,25.679264068603516
51,25.44425392150879
52,24.992820739746094
53,25.094036102294922
54,25.909820556640625
55,26.61542320251465
56,24.70901870727539
57,25.84321403503418
58,25.680744171142578
59,25.572158813476562
60,23.795978546142578
61,23.303298950195312
62,21.524999618530273
63,19.02092742919922
