,tot_Prec_max
0,25.022029876708984
1,18.768310546875
2,10.313987731933594
3,11.431217193603516
4,6.379127502441406
5,6.837368011474609
6,6.981849670410156
7,12.057304382324219
8,14.070987701416016
9,22.586345672607422
10,25.974273681640625
11,32.70435333251953
12,24.56521987915039
13,9.69076156616211
14,9.5062255859375
15,25.475502014160156
16,20.363330841064453
17,14.5263671875
18,17.77935028076172
19,16.495227813720703
20,15.957832336425781
21,25.580883026123047
22,18.060684204101562
23,17.385482788085938
24,17.499923706054688
25,12.560844421386719
26,13.661384582519531
27,13.681411743164062
28,15.039443969726562
29,18.21136474609375
30,19.17266845703125
31,17.994403839111328
32,19.95849609375
33,20.66516876220703
34,20.630836486816406
35,28.444290161132812
36,29.892921447753906
37,26.582717895507812
38,29.865264892578125
39,30.67779541015625
40,33.68186950683594
41,31.655311584472656
42,19.501686096191406
43,11.118888854980469
44,8.531570434570312
45,7.584571838378906
46,7.7533721923828125
47,26.412010192871094
48,10.891914367675781
49,11.246681213378906
50,11.021137237548828
51,10.042667388916016
52,8.092880249023438
53,8.891105651855469
54,12.006282806396484
55,8.09478759765625
56,8.368492126464844
57,11.04736328125
58,15.48910140991211
59,7.145404815673828
60,8.401870727539062
61,4.3315887451171875
62,3.9000511169433594
63,1.8353462219238281
64,2.345561981201172
65,1.819610595703125
