,tot_Prec_Intg
0,893.910750746727
1,784.439891576767
2,671.6959923505783
3,368.8065707683563
4,230.63845932483673
5,418.2198643684387
6,664.1486287117004
7,713.9609754085541
8,889.3425762653351
9,526.2461304664612
10,491.97904765605927
11,772.0068097114563
12,1088.6430740356445
13,1055.854856967926
14,1101.2132465839386
15,1175.631657242775
16,1317.1592354774475
17,1421.9120889902115
18,1647.7906703948975
19,1497.8791773319244
20,1322.845220565796
21,1152.3814499378204
22,1115.31600356102
23,1214.5864218473434
24,1342.3094898462296
25,1256.0446560382843
26,1253.422498703003
27,1051.8230497837067
28,886.8654817342758
29,1132.090911269188
30,1215.5123800039291
31,1378.19342315197
32,1607.5674444437027
33,1720.1901227235794
34,1493.7196671962738
35,1306.2138110399246
36,1298.5625863075256
37,1122.501790523529
38,1166.0946905612946
39,1122.9698359966278
40,1228.572279214859
41,1426.273137331009
42,1222.0240384340286
43,1009.1459006071091
44,788.5721325874329
45,1125.195100903511
46,1129.8908293247223
47,1225.8447706699371
48,1244.976967573166
49,1265.3610110282898
50,1245.800405740738
51,1100.3538966178894
52,1130.2915960550308
53,1093.2070016860962
54,1061.650961637497
55,1067.6255822181702
56,989.3493354320526
57,1259.1902911663055
58,1173.5007166862488
59,1297.4490225315094
60,1365.15274643898
61,1160.2697521448135
62,1030.1990061998367
63,1161.8369817733765
