,tot_Prec_max,tot_Prec_Intg
0,13.840675354003906,1217.324435710907
1,14.290809631347656,1350.5072891712189
2,20.599365234375,1288.1052494049072
3,22.875308990478516,1168.8674986362457
4,16.777992248535156,1013.9840096235275
5,20.95317840576172,1108.9201271533966
6,22.521495819091797,980.1796823740005
7,11.420249938964844,836.4126086235046
8,6.092071533203125,780.4936170578003
9,7.5168609619140625,917.7729487419128
10,9.165287017822266,955.7359665632248
11,9.181022644042969,1036.703735589981
12,8.966922760009766,946.5834498405457
13,16.110897064208984,898.0071544647217
14,7.092475891113281,812.6701414585114
15,8.563518524169922,773.7613469362259
16,11.667251586914062,748.4493404626846
17,8.491039276123047,1065.0651901960373
18,7.283687591552734,1081.0621827840805
19,7.584095001220703,1000.8446127176285
20,12.415885925292969,963.4417295455933
21,15.567779541015625,1108.0992221832275
22,13.956069946289062,928.4596145153046
23,11.417388916015625,799.9323308467865
24,7.5206756591796875,820.4442262649536
25,5.542755126953125,928.2797574996948
26,7.098197937011719,910.7795357704163
27,5.313873291015625,812.7160370349884
28,7.430076599121094,912.5295281410217
29,8.312702178955078,1012.8819197416306
30,9.554386138916016,969.7198122739792
31,11.384010314941406,1046.4803129434586
32,12.514114379882812,1170.3738570213318
33,14.532089233398438,1190.7385289669037
34,21.592140197753906,1259.9120289087296
35,16.55864715576172,1255.8141350746155
36,16.571044921875,1246.1602687835693
37,28.831005096435547,1790.635734796524
38,28.000354766845703,1449.9366283416748
39,18.26333999633789,1104.314997792244
40,17.36736297607422,1168.7638610601425
41,14.90020751953125,1238.0045652389526
42,21.808624267578125,1050.6048798561096
43,19.681930541992188,1050.2703487873077
44,19.186973571777344,1020.5316543579102
45,18.171310424804688,1131.7791789770126
46,24.48415756225586,968.3848917484283
47,23.823261260986328,1021.9693183898926
48,19.687175750732422,1030.1779955625534
49,14.582157135009766,1103.1131446361542
50,14.446735382080078,1004.7206282615662
51,16.722679138183594,861.2586557865143
52,15.023231506347656,1010.4568302631378
53,11.571884155273438,1071.7375576496124
54,10.829925537109375,1097.1775650978088
55,12.43734359741211,1126.6648769378662
56,12.35055923461914,996.1200505495071
57,12.53509521484375,857.8711748123169
58,20.517826080322266,837.0251953601837
59,18.665313720703125,784.7614586353302
60,22.492408752441406,897.9573845863342
61,16.327381134033203,983.4247082471848
62,23.40555191040039,937.4988079071045
63,21.966934204101562,801.2969046831131
64,16.655921936035156,785.4749262332916
65,22.691726684570312,766.7553424835205
66,20.057201385498047,785.6564223766327
67,18.9666748046875,766.0414278507233
68,10.851383209228516,733.1112027168274
69,10.31351089477539,709.6993178129196
70,9.174346923828125,684.0374320745468
71,8.923053741455078,611.7261201143265
72,10.529518127441406,543.8945442438126
73,26.259422302246094,707.4089348316193
74,29.16240692138672,771.5469598770142
75,31.19802474975586,693.2704150676727
76,25.949478149414062,708.0913335084915
77,10.227203369140625,342.47957170009613
78,14.47916030883789,301.41301453113556
79,12.571334838867188,199.27620887756348
80,7.059574127197266,127.14862823486328
81,8.687973022460938,170.55824398994446
82,10.770797729492188,186.31771206855774
83,13.512611389160156,211.86485886573792
84,9.5977783203125,181.25325441360474
85,8.372783660888672,132.68791139125824
86,6.61468505859375,89.77353572845459
