,w10max
0,12.804337501525879
1,14.013904571533203
2,14.71604061126709
3,16.74100685119629
4,15.737921714782715
5,14.702632904052734
6,15.845880508422852
7,16.05143928527832
8,15.332866668701172
9,16.24896240234375
10,16.861507415771484
11,16.31139373779297
12,16.257116317749023
13,17.20115852355957
14,18.969633102416992
15,18.777530670166016
16,19.135801315307617
17,20.737092971801758
18,21.037538528442383
19,21.687387466430664
20,22.23105812072754
21,22.947423934936523
22,23.879072189331055
23,23.960887908935547
24,26.420270919799805
25,24.967256546020508
26,23.35976791381836
27,22.47635841369629
28,22.385513305664062
29,22.385379791259766
30,22.301307678222656
31,21.51590919494629
32,20.819808959960938
33,20.874685287475586
34,20.22923469543457
35,19.848255157470703
36,20.861562728881836
37,22.105398178100586
38,18.669784545898438
39,17.876062393188477
40,19.719152450561523
41,20.256826400756836
42,20.511764526367188
43,20.439077377319336
44,18.55108070373535
45,17.79984474182129
46,16.997892379760742
47,16.98138999938965
48,16.613849639892578
49,18.036121368408203
50,19.268491744995117
51,19.96051788330078
52,17.664587020874023
53,17.394359588623047
54,16.89601707458496
55,16.53520965576172
56,15.974120140075684
57,14.69154167175293
58,13.998476028442383
59,13.904409408569336
60,10.787711143493652
