,Prec_max
0,6.383657455444336
1,7.251834869384766
2,7.156562805175781
3,6.517124176025391
4,6.802940368652344
5,6.920099258422852
6,7.259130477905273
7,5.8055877685546875
8,4.846858978271484
9,4.246044158935547
10,5.019378662109375
11,6.308126449584961
12,6.866025924682617
13,7.156133651733398
14,5.944633483886719
15,6.923532485961914
16,5.589723587036133
17,5.910730361938477
18,5.982828140258789
19,6.910228729248047
20,6.824827194213867
21,7.862949371337891
22,7.358694076538086
23,8.035039901733398
24,9.12466049194336
25,10.445594787597656
26,9.177875518798828
27,11.332225799560547
28,12.397384643554688
29,14.60108757019043
30,14.234161376953125
31,12.718820571899414
32,11.151981353759766
33,12.409830093383789
34,12.328290939331055
35,9.238386154174805
36,8.27493667602539
37,8.14361572265625
38,9.233665466308594
39,16.443443298339844
40,13.153982162475586
41,16.898775100708008
42,27.497148513793945
43,36.28191947937012
44,35.87508201599121
45,30.031299591064453
46,27.106189727783203
47,26.819944381713867
48,26.244020462036133
49,22.928810119628906
50,17.737340927124023
51,17.844629287719727
52,32.17792510986328
53,41.85919761657715
54,38.51308822631836
55,34.464454650878906
56,31.608009338378906
57,38.24186325073242
58,43.416595458984375
59,25.68354606628418
60,24.32870864868164
61,27.811288833618164
62,21.80957794189453
63,12.479352951049805
64,9.921598434448242
65,15.309619903564453
66,14.833688735961914
67,7.455253601074219
68,6.193113327026367
69,6.8115234375
70,6.008148193359375
71,1.0677337646484375
72,1.5136241912841797
