,tot_Prec_Intg
0,949.3850916624069
1,1083.2112282514572
2,956.9349139928818
3,888.0411088466644
4,684.6366822719574
5,782.8403264284134
6,832.8766375780106
7,745.2354580163956
8,579.6514451503754
9,1005.8582574129105
10,1052.606850862503
11,821.0593461990356
12,694.5525109767914
13,739.9725168943405
14,788.089856505394
15,635.5514377355576
16,585.2624028921127
17,615.3120845556259
18,636.8537247180939
19,532.8845977783203
20,554.0520697832108
21,605.9660017490387
22,698.4450668096542
23,526.1294543743134
24,438.1943494081497
25,261.45145297050476
26,229.49494421482086
27,233.810693025589
28,373.3538091182709
29,615.2909249067307
30,710.7456773519516
31,537.7934128046036
32,376.67475640773773
33,342.2108292579651
34,266.6371315717697
35,238.6648952960968
36,302.8804063796997
37,333.51004123687744
38,356.3598543405533
39,311.99537217617035
40,286.1982583999634
41,293.9266711473465
42,213.38067948818207
43,201.71776413917542
44,270.67407965660095
45,264.2384171485901
46,250.2235770225525
47,275.6410837173462
48,237.81158030033112
49,207.66392350196838
50,158.71159732341766
51,104.23809289932251
52,71.34392857551575
53,137.09291815757751
54,128.16399335861206
55,170.84576189517975
56,182.52991139888763
