,tot_Prec_max
0,8.586406707763672
1,23.781299591064453
2,18.406391143798828
3,19.535064697265625
4,12.643814086914062
5,38.55705261230469
6,20.958900451660156
7,11.835098266601562
8,9.067535400390625
9,30.661582946777344
10,24.327754974365234
11,21.181106567382812
12,17.509937286376953
13,42.876243591308594
14,42.542457580566406
15,28.44524383544922
16,30.550479888916016
17,35.897254943847656
18,35.73322296142578
19,26.886940002441406
20,26.035308837890625
21,31.686782836914062
22,30.005455017089844
23,25.44116973876953
24,28.822898864746094
25,34.483909606933594
26,34.10625457763672
27,25.3448486328125
28,16.402721405029297
29,40.97175598144531
30,37.349700927734375
31,30.705928802490234
32,12.131690979003906
33,11.1846923828125
34,19.65808868408203
35,29.572486877441406
36,27.79531478881836
37,9.548664093017578
38,5.066871643066406
39,10.62774658203125
40,8.687973022460938
41,8.289337158203125
42,4.347324371337891
43,1.1806488037109375
44,1.384735107421875
45,2.475738525390625
46,4.553794860839844
47,6.534576416015625
48,5.6056976318359375
49,4.651069641113281
50,7.214546203613281
