,tot_Prec_Intg
0,759.5445215702057
1,1009.693369269371
2,952.3284435272217
3,999.7846186161041
4,785.0882411003113
5,777.544304728508
6,691.029503941536
7,776.5130698680878
8,785.7683300971985
9,845.3015983104706
10,716.2626087665558
11,599.151998758316
12,444.12143528461456
13,520.2636867761612
14,829.0445804595947
15,817.0470595359802
16,757.6484233140945
17,809.6014708280563
18,785.386860370636
19,690.8214092254639
20,521.872490644455
21,457.4713110923767
22,554.5330047607422
23,534.0668559074402
24,535.9075218439102
25,463.5979235172272
26,588.0787968635559
27,685.2707266807556
28,676.2990355491638
29,674.9230623245239
30,650.443509221077
31,647.4171578884125
32,669.904351234436
33,637.0808184146881
34,535.1851135492325
35,572.7677047252655
36,518.6630040407181
37,368.829220533371
38,387.0435059070587
39,422.78334498405457
40,414.45136070251465
41,316.8553113937378
42,255.91611862182617
43,238.65431547164917
44,244.66782808303833
45,217.3086255788803
46,235.21587252616882
47,230.79581558704376
48,227.54937410354614
49,149.00311827659607
50,89.82308208942413
51,59.3625009059906
52,36.8829071521759
53,52.10109055042267
54,40.75750708580017
55,36.1904501914978
56,43.53813827037811
57,54.18449640274048
58,148.34947884082794
