,Prec_max
0,16.023731231689453
1,11.533498764038086
2,8.102846145629883
3,28.273487091064453
4,25.491714477539062
5,17.185449600219727
6,10.54387092590332
7,27.08902359008789
8,13.715314865112305
9,8.949136734008789
10,9.110498428344727
11,7.756948471069336
12,7.4810028076171875
13,6.5814971923828125
14,7.508039474487305
15,8.501100540161133
16,8.622121810913086
17,9.879112243652344
18,12.316274642944336
19,10.840845108032227
20,8.214855194091797
21,7.729482650756836
22,8.392524719238281
23,10.46748161315918
24,16.872167587280273
25,17.255830764770508
26,16.64299964904785
27,19.269847869873047
28,22.693634033203125
29,18.575477600097656
30,21.43878936767578
31,12.909793853759766
32,20.242738723754883
33,12.880611419677734
34,13.169002532958984
35,17.893552780151367
36,15.143108367919922
37,19.47026252746582
38,14.379215240478516
39,17.159700393676758
40,12.740278244018555
41,12.98832893371582
42,13.66424560546875
43,29.171276092529297
44,12.532997131347656
45,14.10670280456543
46,24.565601348876953
47,26.828956604003906
48,32.213544845581055
49,28.696203231811523
50,21.45681381225586
51,32.25817680358887
52,23.866939544677734
53,33.973073959350586
54,40.046024322509766
55,38.5594367980957
56,24.47032928466797
57,28.336572647094727
58,33.36753845214844
59,28.800487518310547
60,33.33406448364258
61,35.80985069274902
62,26.50279998779297
63,36.541128158569336
64,26.97443962097168
65,31.956052780151367
66,24.03087615966797
67,29.718446731567383
68,30.41667938232422
69,44.51436996459961
70,29.477691650390625
71,22.11599349975586
72,22.186803817749023
73,20.556020736694336
74,25.988245010375977
75,25.00290870666504
76,24.872446060180664
77,24.608516693115234
78,15.334939956665039
79,17.44551658630371
80,13.391733169555664
81,15.093755722045898
82,17.496156692504883
83,8.398962020874023
84,7.941913604736328
85,8.46548080444336
86,4.6932220458984375
87,5.268716812133789
88,5.237817764282227
89,6.260061264038086
90,4.761457443237305
91,10.181665420532227
92,5.095767974853516
93,8.406686782836914
94,16.83826446533203
95,12.851858139038086
96,16.599655151367188
