,Prec_Intg
0,198.51801916956902
1,210.76589822769165
2,291.10096395015717
3,231.61666467785835
4,208.30878987908363
5,161.1189916729927
6,184.46100875735283
7,351.58079117536545
8,364.7756204009056
9,412.93274611234665
10,306.1986714601517
11,246.0229955613613
12,263.4720131754875
13,251.9780583679676
14,258.04324075579643
15,262.9505284130573
16,283.03833678364754
17,290.49932956695557
18,316.93747267127037
19,295.2698990702629
20,282.217413187027
21,260.97822934389114
22,219.56974640488625
23,374.4262829422951
24,388.8055868446827
25,398.0862535536289
26,380.24069741368294
27,485.4016378521919
28,482.87002369761467
29,430.8621771633625
30,358.4805130958557
31,376.0172240436077
32,302.03940346837044
33,271.13867923617363
34,288.2208861410618
35,389.07183334231377
36,407.62923657894135
37,373.3573108911514
38,322.0890834927559
39,337.3841196298599
40,315.46173617243767
41,275.7171168923378
42,271.880142390728
43,303.42720448970795
44,269.8536403477192
45,284.96986255049706
46,290.66478833556175
47,271.4433893561363
48,285.5207957327366
49,245.17396464943886
50,212.0918408036232
51,247.42543697357178
52,295.1631508767605
53,296.8111261725426
54,279.83585372567177
55,230.71272298693657
56,189.6810159087181
57,180.0340786576271
58,154.50982376933098
59,188.44518810510635
60,183.40954557061195
61,156.7593589425087
62,126.47237628698349
63,118.25675144791603
64,107.15305805206299
65,108.75232517719269
66,104.31567206978798
67,108.38648304343224
68,113.37090283632278
69,100.2262532711029
70,95.12539952993393
71,68.83200258016586
72,57.06965923309326
73,52.84063518047333
74,62.834303826093674
75,77.25760340690613
76,58.81529301404953
77,62.129274010658264
78,92.18957275152206
