,tot_Prec_max
0,5.946636199951172
1,7.068634033203125
2,5.366802215576172
3,6.0577392578125
4,5.562782287597656
5,6.389617919921875
6,7.273674011230469
7,6.184577941894531
8,4.496574401855469
9,4.380226135253906
10,4.9839019775390625
11,5.264759063720703
12,5.6209564208984375
13,6.755352020263672
14,5.695343017578125
15,6.7310333251953125
16,5.287647247314453
17,5.288124084472656
18,6.511688232421875
19,6.403446197509766
20,6.142139434814453
21,6.8912506103515625
22,6.871223449707031
23,7.144451141357422
24,7.855415344238281
25,8.131980895996094
26,8.301734924316406
27,10.265350341796875
28,10.514259338378906
29,13.42153549194336
30,14.407157897949219
31,11.519432067871094
32,12.372970581054688
33,10.492801666259766
34,11.00921630859375
35,8.327484130859375
36,7.128715515136719
37,7.318973541259766
38,8.34035873413086
39,17.637252807617188
40,13.445854187011719
41,15.031814575195312
42,24.155616760253906
43,29.233932495117188
44,30.603408813476562
45,28.863906860351562
46,30.988693237304688
47,24.486541748046875
48,22.893428802490234
49,14.509201049804688
50,20.448684692382812
51,16.642093658447266
52,22.745132446289062
53,32.95612335205078
54,37.05406188964844
55,31.67724609375
56,26.260852813720703
57,35.590171813964844
58,42.339324951171875
59,26.086807250976562
60,22.458553314208984
61,23.26202392578125
62,16.393184661865234
63,6.2656402587890625
64,9.561538696289062
65,10.000228881835938
66,13.802051544189453
67,6.283760070800781
68,6.611824035644531
69,6.754398345947266
70,3.3845901489257812
71,0.6260871887207031
72,0.4329681396484375
