,tot_Prec_max
0,3.394603729248047
1,13.448238372802734
2,7.611751556396484
3,2.8209686279296875
4,7.350444793701172
5,8.765697479248047
6,8.06427001953125
7,9.051799774169922
8,10.036468505859375
9,5.326271057128906
10,7.273197174072266
11,5.870819091796875
12,8.056640625
13,8.974075317382812
14,8.176326751708984
15,8.493900299072266
16,6.627559661865234
17,11.735916137695312
18,9.856700897216797
19,7.9135894775390625
20,7.0018768310546875
21,6.7081451416015625
22,6.937503814697266
23,7.0438385009765625
24,6.47735595703125
25,7.911205291748047
26,8.768081665039062
27,9.305953979492188
28,4.860401153564453
29,2.750873565673828
30,3.215312957763672
31,4.955291748046875
32,5.112648010253906
33,1.8596649169921875
34,2.74658203125
35,2.5177001953125
36,2.3393630981445312
37,1.1734962463378906
38,0.5426406860351562
39,0.8916854858398438
40,0.9694099426269531
41,1.1248588562011719
42,2.994060516357422
43,1.0194778442382812
44,1.28936767578125
45,1.6837120056152344
46,1.8191337585449219
47,1.1348724365234375
48,1.5482902526855469
49,5.291938781738281
50,3.8022994995117188
51,1.8939971923828125
52,1.9168853759765625
53,2.3546218872070312
54,1.3766288757324219
55,1.2192726135253906
56,0.6227493286132812
57,2.2792816162109375
58,4.190921783447266
59,1.0938644409179688
60,2.3450851440429688
61,1.5821456909179688
62,0.9765625
63,0.8349418640136719
64,0.7586479187011719
65,1.8734931945800781
66,2.064228057861328
67,1.0528564453125
68,1.0676383972167969
69,0.8358955383300781
70,1.5301704406738281
71,1.7313957214355469
72,1.8916130065917969
73,14.60123062133789
74,6.182193756103516
75,2.2478103637695312
76,1.4352798461914062
77,1.91497802734375
78,1.8315315246582031
