,tot_Prec_max
0,3.223419189453125
1,5.786895751953125
2,5.282402038574219
3,3.9644241333007812
4,3.783702850341797
5,2.517223358154297
6,2.9006004333496094
7,3.3426284790039062
8,8.634567260742188
9,5.658626556396484
10,3.0312538146972656
11,3.2444000244140625
12,4.003047943115234
13,3.7779808044433594
14,2.254486083984375
15,3.0698776245117188
16,2.918720245361328
17,2.1877288818359375
18,1.598358154296875
19,2.6025772094726562
20,2.5086402893066406
21,2.5191307067871094
22,2.1457672119140625
23,2.7894973754882812
24,3.872394561767578
25,6.395816802978516
26,4.187583923339844
27,3.8862228393554688
28,5.565643310546875
29,4.9591064453125
30,2.4127960205078125
31,2.620697021484375
32,3.880023956298828
33,0.255584716796875
34,0.301361083984375
35,0.9136199951171875
36,0.43487548828125
37,0.48828125
38,0.1659393310546875
39,0.217437744140625
40,0.09965896606445312
41,0.00286102294921875
42,0.0
