,tot_Prec_max
0,16.989707946777344
1,19.685745239257812
2,15.671730041503906
3,9.074687957763672
4,6.891727447509766
5,12.097358703613281
6,15.654563903808594
7,14.1448974609375
8,18.86606216430664
9,42.830467224121094
10,29.17766571044922
11,25.85458755493164
12,33.10871124267578
13,22.319316864013672
14,26.053905487060547
15,27.006149291992188
16,32.12928771972656
17,29.292583465576172
18,32.067298889160156
19,29.923439025878906
20,33.25080871582031
21,16.615867614746094
22,22.144317626953125
23,19.138813018798828
24,24.60002899169922
25,28.616905212402344
26,30.1361083984375
27,24.909019470214844
28,23.227691650390625
29,18.21422576904297
30,21.8353271484375
31,19.956588745117188
32,19.086837768554688
33,15.694618225097656
34,21.68750762939453
35,19.762039184570312
36,19.30856704711914
37,16.12234115600586
38,23.12612533569336
39,24.637699127197266
40,18.04065704345703
41,19.72055435180664
42,25.160789489746094
43,15.522480010986328
44,14.944076538085938
45,11.761188507080078
46,15.413284301757812
47,20.55644989013672
48,22.141456604003906
49,20.056724548339844
50,9.434700012207031
51,10.797977447509766
52,16.196250915527344
53,9.32455062866211
54,11.959075927734375
