,w10max
0,11.56779670715332
1,12.408190727233887
2,14.089550971984863
3,13.139326095581055
4,12.898808479309082
5,14.017359733581543
6,13.289806365966797
7,12.740738868713379
8,13.461284637451172
9,14.613534927368164
10,14.672195434570312
11,14.703085899353027
12,13.451212882995605
13,15.51439380645752
14,16.102371215820312
15,16.054838180541992
16,15.503591537475586
17,16.208677291870117
18,16.156208038330078
19,17.418109893798828
20,19.00765037536621
21,20.32608413696289
22,20.330856323242188
23,21.454654693603516
24,21.038494110107422
25,22.685537338256836
26,22.38108253479004
27,22.814645767211914
28,23.49675178527832
29,21.9731388092041
30,21.899580001831055
31,22.263992309570312
32,24.26300621032715
33,23.83875274658203
34,24.78529167175293
35,26.076339721679688
36,27.25
37,27.63210105895996
38,26.411884307861328
39,27.188247680664062
40,27.583345413208008
41,29.31672477722168
42,27.805002212524414
43,28.041122436523438
44,27.907302856445312
45,27.890798568725586
46,28.664783477783203
47,27.310832977294922
48,28.122478485107422
49,26.807559967041016
50,26.246856689453125
51,25.122785568237305
52,25.32844352722168
53,24.85053253173828
54,24.857988357543945
55,24.582677841186523
56,23.28702163696289
57,23.074100494384766
58,23.02880096435547
59,22.513389587402344
60,21.334747314453125
61,22.028621673583984
