,tot_Prec_Intg
0,845.4081416130066
1,1157.132163643837
2,1077.4169117212296
3,1047.9846596717834
4,962.4512493610382
5,1053.7846386432648
6,846.1468666791916
7,798.4371483325958
8,787.0572060346603
9,980.556309223175
10,1070.5669969320297
11,1234.487146139145
12,1405.4692536592484
13,1461.852639913559
14,1280.454620718956
15,1090.2273654937744
16,875.2474933862686
17,911.0598266124725
18,1014.5441442728043
19,1068.6574876308441
20,1235.712468624115
21,1373.3962178230286
22,1288.4075939655304
23,1111.7123067378998
24,901.7267823219299
25,874.4192123413086
26,980.8981418609619
27,1025.8999466896057
28,983.9725494384766
29,855.8139204978943
30,840.7531678676605
31,762.1385157108307
32,654.7899544239044
33,890.7058835029602
34,1017.2123461961746
35,985.4394942522049
36,1119.253933429718
37,1026.9542038440704
38,888.7796103954315
39,523.717924952507
40,467.09127724170685
41,842.4367010593414
42,992.1626001596451
43,1092.829704284668
44,881.5240114927292
45,864.3747121095657
46,786.123052239418
47,618.7024712562561
48,656.7025929689407
49,632.862001657486
50,697.2424685955048
51,808.5019141435623
52,919.3821996450424
53,614.650696516037
54,570.0574070215225
55,566.2953853607178
56,583.544671535492
57,679.7396391630173
58,1032.6573252677917
59,1246.793046593666
60,1279.604360461235
61,989.886224269867
62,816.2366598844528
63,696.1774826049805
64,613.6196106672287
65,633.7413191795349
66,742.1812415122986
67,714.5926356315613
68,715.7528400421143
