,w10max
0,13.064949035644531
1,13.054783821105957
2,12.530069351196289
3,12.140332221984863
4,13.481186866760254
5,12.588556289672852
6,11.779681205749512
7,13.563940048217773
8,13.695321083068848
9,12.482156753540039
10,11.768731117248535
11,12.815271377563477
12,13.53473949432373
13,13.373544692993164
14,13.900111198425293
15,14.484786987304688
16,15.86618709564209
17,16.834840774536133
18,17.595321655273438
19,18.22907066345215
20,17.870479583740234
21,18.73735237121582
22,18.621322631835938
23,19.832948684692383
24,19.761173248291016
25,20.249588012695312
26,23.201404571533203
27,23.574960708618164
28,23.146299362182617
29,24.27430534362793
30,25.22494888305664
31,25.525306701660156
32,24.938814163208008
33,26.454774856567383
34,27.337282180786133
35,27.992027282714844
36,28.264812469482422
37,29.270339965820312
38,28.817750930786133
39,29.63827896118164
40,32.714622497558594
41,32.325931549072266
42,31.780832290649414
43,31.896495819091797
44,32.32080841064453
45,32.341617584228516
46,30.695322036743164
47,29.65970230102539
48,29.996726989746094
49,31.214670181274414
50,32.05336380004883
51,34.881996154785156
52,31.296253204345703
53,31.566452026367188
54,32.884185791015625
55,31.952404022216797
56,32.72346878051758
57,37.64348220825195
58,33.74268341064453
59,28.139677047729492
60,22.161828994750977
61,16.09758758544922
62,12.292512893676758
63,12.794857025146484
64,11.061385154724121
