,w10max
0,15.143980979919434
1,16.172941207885742
2,15.827768325805664
3,16.1767578125
4,15.577791213989258
5,16.29347801208496
6,15.939716339111328
7,15.336647033691406
8,15.687789916992188
9,15.986108779907227
10,17.283288955688477
11,16.904071807861328
12,17.9251651763916
13,17.67804527282715
14,18.80002784729004
15,18.723751068115234
16,18.855398178100586
17,19.901954650878906
18,19.920791625976562
19,20.176559448242188
20,18.31525421142578
21,19.764638900756836
22,18.9789981842041
23,19.26270866394043
24,22.51704978942871
25,19.56955337524414
26,20.99022102355957
27,21.350479125976562
28,20.727642059326172
29,20.772775650024414
30,21.499860763549805
31,22.43223762512207
32,22.0212345123291
33,23.847835540771484
34,22.91644859313965
35,24.26403045654297
36,22.891956329345703
37,23.744274139404297
38,23.713220596313477
39,24.962812423706055
40,26.013622283935547
41,24.447803497314453
42,20.629056930541992
43,19.069690704345703
44,18.42131233215332
45,19.29947853088379
46,20.291812896728516
47,18.384668350219727
48,15.300500869750977
49,16.408002853393555
50,15.209380149841309
51,14.488885879516602
52,13.216429710388184
53,13.296076774597168
54,12.619847297668457
55,13.38390827178955
56,13.563077926635742
57,13.015827178955078
58,11.90966796875
59,12.744304656982422
60,13.288389205932617
61,13.425345420837402
62,11.935371398925781
63,11.60919189453125
64,11.154061317443848
65,11.567363739013672
