,w10max
0,13.844889640808105
1,13.907630920410156
2,11.468350410461426
3,11.290205001831055
4,11.140326499938965
5,11.477632522583008
6,11.136985778808594
7,11.720436096191406
8,12.412078857421875
9,12.462249755859375
10,13.700925827026367
11,13.081181526184082
12,14.047903060913086
13,13.95022964477539
14,13.05108642578125
15,13.74280834197998
16,13.808635711669922
17,14.274431228637695
18,13.561738014221191
19,13.13377857208252
20,13.771568298339844
21,15.101633071899414
22,15.20294189453125
23,14.520325660705566
24,14.210885047912598
25,14.54736042022705
26,14.558326721191406
27,13.976886749267578
28,13.355402946472168
29,13.597371101379395
30,13.136956214904785
31,12.252264976501465
32,13.030802726745605
33,12.596182823181152
34,12.824854850769043
35,12.298971176147461
36,11.244523048400879
37,11.418252944946289
38,12.56277084350586
39,12.748432159423828
40,12.947877883911133
41,13.21485424041748
42,13.353718757629395
43,13.13525676727295
44,13.403213500976562
45,13.09805679321289
46,13.717528343200684
47,12.828608512878418
48,12.633002281188965
49,11.883004188537598
50,11.365667343139648
51,11.899110794067383
52,13.322970390319824
53,13.52539348602295
54,11.819197654724121
55,11.985474586486816
56,12.011272430419922
57,12.470200538635254
