,w10max
0,15.349833488464355
1,14.289786338806152
2,12.968270301818848
3,14.195160865783691
4,15.843284606933594
5,15.132229804992676
6,13.742280960083008
7,11.906582832336426
8,12.4158296585083
9,12.231359481811523
10,11.704130172729492
11,10.766392707824707
12,11.30276107788086
13,11.838258743286133
14,10.666572570800781
15,12.024618148803711
16,11.583126068115234
17,12.101471900939941
18,13.306624412536621
19,14.627485275268555
20,14.931350708007812
21,14.75558090209961
22,15.642669677734375
23,15.17329216003418
24,15.444087028503418
25,16.48253059387207
26,16.43577766418457
27,17.990005493164062
28,18.984766006469727
29,17.83604621887207
30,19.024608612060547
31,17.81986427307129
32,16.029003143310547
33,17.779085159301758
34,17.1319522857666
35,15.963423728942871
36,15.992012977600098
37,15.797747611999512
38,15.339310646057129
39,14.452950477600098
