,out_div100,out_div200,out_div250,out_div300,out_div400,out_div500,out_eqt1000,out_eqt200,out_eqt250,out_eqt300,out_eqt400,out_eqt500,out_eqt600,out_eqt700,out_eqt850,out_eqt925,out_sh850_200,out_sh850_250,out_sh925_200,out_sh925_250,out_ws10,out_wstrss10
0,-6.389237382484261e-06,-9.057946944829793e-09,-5.362372997796776e-08,-1.4851088290813168e-06,1.7587212205717825e-06,5.310053097874083e-07,324.00755598139466,349.97355306000134,347.04367316313306,344.18090859884046,339.07378150813315,333.71339065899986,329.730299209658,327.4714740895631,322.7137667628245,321.3695898016459,16.202098888882215,14.201724862123363,16.288491869693104,14.216565569793165,3.950083105608481,0.616212963752634
1,-3.1268668524155977e-06,1.1121732370399212e-06,5.029087353680062e-07,-4.04879049008328e-07,8.276194602806439e-07,-9.7475537175545e-07,324.50699394543966,349.8420219898224,347.0017814715703,344.110413924853,338.9097887357076,333.6781763712565,329.53976159890493,327.16716221968335,322.5059763908386,321.0456241687139,15.715423590658853,14.321318831217164,15.92410478790601,14.427009942980172,3.936138765271365,0.6140376472491577
2,-1.7429957548240901e-06,1.7669401917237284e-06,4.7588507379365794e-07,-5.9484282455233856e-08,1.5323102809266178e-07,-2.5266696459295477e-07,325.39469342211964,349.61869677468457,346.86851347927234,343.958423487873,338.67409847781863,333.6924999601119,329.4780894077665,327.10854408454105,322.3194983312203,320.75357882709426,15.083633919018494,14.103716503473239,15.3360586390904,14.293419214651468,3.9792476363568974,0.6207626311623402
3,-9.948806323346418e-07,3.070220181697105e-06,3.4260987025423274e-08,-1.346906206475138e-06,-2.1453825413836797e-07,1.221592854270051e-06,326.18135708173116,349.41990054448445,346.65615550676984,343.7829346974691,338.3662606080373,333.4515255371729,329.144540087382,326.7088126897812,322.02888929049175,320.2362958828608,15.081962906382978,14.271125317232993,15.35524078265298,14.492024503888873,4.029419725886934,0.628589477644952
4,-9.464991716090296e-07,2.2038793267953325e-06,-4.3739426884709107e-07,-2.4590896986819136e-06,3.845915223069212e-07,2.102432893495131e-06,325.8400363922119,349.4139417648315,346.4011635541916,343.5328180472056,338.288089132309,333.4032691637675,329.3401379585266,326.69669896761576,321.22441634337105,319.3987984498342,15.668667946876182,15.009821629718257,15.881502121011726,15.148136171357086,3.9828682149993258,0.6213274419164615
5,-1.7255159827237835e-06,-3.3230609287083584e-07,-1.3909833109185254e-06,-2.124356168480522e-06,1.1206477583195507e-06,2.1138627390397854e-06,325.0734811782837,349.3663447141647,346.3551243464152,343.4452229340871,338.1642495473226,333.14176495075225,328.9414309024811,326.3537718772888,320.8465530236562,319.1294115702311,16.179839745598535,15.349337911431212,16.111566087238803,15.251136929642719,4.045220714634827,0.6310544312165196
6,-2.4540378160285472e-06,-9.514436214258978e-07,-9.174377202795143e-07,-2.1656623407952103e-07,1.7620290794383384e-06,2.4052535963153587e-06,325.1019459803899,349.57789528369904,346.57952598730725,343.6231948455175,338.1975581804911,333.0789526462555,328.8754319985708,326.1640435616175,320.94367779890695,319.126975274086,16.311339942365883,15.25952278272016,16.033848269710628,14.935663773755854,4.0088938263555365,0.6253874361049384
7,-2.0385853135964732e-06,-1.8349334216903833e-07,-3.212950401136963e-07,-2.551270590086376e-07,1.8478149052737757e-06,1.5314166180650326e-06,326.2110002358755,349.87414540449777,346.80420121351875,343.78342078526816,338.23257785638174,332.91735768318176,328.833216547966,326.09742458661395,321.2200623432795,319.43909363746644,16.223359709479457,15.118038560512165,15.866723302518949,14.636653658163656,3.986188663757639,0.6218454315375614
8,-1.0108655070407921e-06,-1.0359343970332836e-06,5.98245564575305e-07,-4.056626322523904e-07,1.4167173639915062e-06,9.710005937820417e-08,327.305140932401,350.2939730167389,347.06562830607095,343.9125877539317,338.19096043904625,332.86530793507893,329.0749928792318,326.76462846597036,321.524428319931,319.6577185630798,16.06361365096333,14.624760210327803,15.794175373778367,14.127512855695871,3.9351931452789963,0.6138901298335744
9,-1.4416414645205637e-07,-6.29220042856297e-08,-8.630564377928863e-07,-2.3062081870863874e-06,4.3332210901981156e-07,-5.774255826642913e-07,327.7199019591014,350.132351064682,346.86497949759166,343.7128609339396,338.0065243562063,332.6561448733012,328.9029179970423,326.85465141932167,321.3160406112671,319.34439130624133,15.494456225346463,14.165917733381502,15.52883644151346,13.972562060939769,4.070593108913939,0.6350125257148951
