,out_div100,out_div200,out_div250,out_div300,out_div400,out_div500,out_eqt1000,out_eqt200,out_eqt250,out_eqt300,out_eqt400,out_eqt500,out_eqt600,out_eqt700,out_eqt850,out_eqt925,out_sh850_200,out_sh850_250,out_sh925_200,out_sh925_250,out_ws10,out_wstrss10
0,2.528856336359945e-06,8.372950338059182e-06,5.848976404550232e-06,3.419800372130716e-07,-3.184586164509176e-06,-1.3045216413109668e-06,329.87509927749636,348.12478593190514,329.87509927749636,344.7344075043996,338.7639286200205,335.0860873381297,333.59007695515953,333.3769338687261,327.57824147542317,325.8761264959971,10.327860565448646,9.2686051908376,10.35885779428839,9.227999405299004,5.3163017459504776,0.8293430720994366
1,1.5265359924826472e-06,9.992549466964855e-06,6.46483438324867e-06,-3.394404322861385e-07,-3.2990960862403633e-06,-1.1797953175227862e-06,330.41415629386904,348.70316145420077,330.41415629386904,344.7759198506673,338.67297185262044,335.2786494175593,333.91894324620563,333.2813689549764,327.74267819722496,326.12760272820793,10.732581732360025,9.309651965760471,10.786008490342647,9.274934932907733,5.295103570690844,0.8260361571844744
2,5.698438417453282e-06,1.078049881704933e-05,4.62153852987513e-06,2.8904900053884886e-09,-2.9777176284076358e-06,-1.1847766685530244e-06,330.5039534572482,349.2198877987459,330.5039534572482,344.8958277543427,338.97008343132177,335.885908398324,334.6541956096187,333.92675110352064,327.9795558242581,326.3856670169737,10.711182355876888,9.731570078517633,10.787775946245487,9.740796016749101,5.430451517525769,0.8471504368079964
3,4.015474706285082e-06,1.009648347294785e-05,4.250381994179431e-06,8.166741343515066e-07,-3.6035616750825413e-06,-1.2462468412433962e-06,330.2908277670542,348.8353473027547,330.2908277670542,344.67420556545255,338.75111232598624,335.54946467876437,334.50017764568327,333.7967387596766,327.8564971605937,326.2408349911372,10.464100327746321,9.656515497993677,10.515947246194507,9.717900436775137,5.4104787386604585,0.8440346841649443
4,2.647025097244719e-06,8.792536340524598e-06,3.753110128908744e-06,9.609853659169517e-07,-2.25780375217056e-06,7.332878906043949e-07,329.9682557582855,348.4101479450862,329.9682557582855,344.5537795861562,338.639463075002,335.40484674771625,334.59898980458576,333.866185037295,327.9076637824376,326.15610297520954,10.34686450138494,9.828346599768459,10.382245566261311,9.869454681430943,5.285517739851882,0.8245407682244452
5,5.9505443182230704e-06,9.396541045441492e-06,6.161798410798311e-06,1.7544387139597125e-06,-1.3498035557935744e-06,1.079924883397194e-06,329.7553189198176,348.20350618362426,329.7553189198176,344.631987953186,338.68802450497947,335.30995980103813,334.32038248380024,333.72487670580546,327.89225624402366,326.0651431798935,10.890191034817446,10.253688510732415,10.981150668502474,10.292756661764967,5.42444756849048,0.8462138202371231
6,5.964796945627197e-06,9.865907573432253e-06,9.392478890843351e-06,2.569518626883635e-06,-1.4883375273236933e-06,-5.118557820181964e-07,329.2062311331431,348.14687038262684,329.2062311331431,344.67179164886477,338.7218317667643,335.43438618183137,334.46241833368936,334.04982546170555,327.9459596554438,325.80479817390443,11.05479927889149,9.93713251442338,11.44655809175844,10.2811354532217,5.320161219906489,0.829945150205458
7,8.47827599725672e-06,1.0490225674106753e-05,9.091038596179453e-06,1.946228714465083e-06,-2.198740294688875e-06,-1.1496991159975004e-06,329.0653301636378,348.0594530900319,329.0653301636378,344.7974379460017,338.8415837526321,335.31056509017947,334.24317214488985,333.8280934492747,327.7948823134104,325.5757902383804,11.982250326313078,9.958217274025083,12.368228179697569,10.30842210839813,5.369616252277046,0.8376601357946735
8,9.645439593317753e-06,1.3586128929036382e-05,9.231950437679736e-06,1.4161018191421197e-06,-2.8463069787522244e-06,-8.466008417458691e-07,329.16652031261395,348.46401980704786,329.16652031261395,345.0227917556446,339.03185688509484,335.42568643657006,334.5546749716478,333.9511323667661,327.86872622383083,325.51550601626826,12.969644182628306,9.990848145142383,13.273249614690101,10.224227076666855,5.323815210459607,0.8305151723624744
9,1.0222096385218796e-05,1.874504206794784e-05,1.0133743473317303e-05,2.800775978602695e-07,-3.0735812666863687e-06,-1.570890584146696e-06,329.4978770653407,348.9275058110555,329.4978770653407,345.3131000359853,339.2338496685028,335.7040250062943,334.65963768959045,334.1793422460556,327.89077355066934,325.610569524765,13.306010452487195,9.811732296436094,13.512830631799686,9.964688574530495,5.283875775088867,0.8242846209390943
