,out_div100,out_div200,out_div250,out_div300,out_div400,out_div500,out_eqt1000,out_eqt200,out_eqt250,out_eqt300,out_eqt400,out_eqt500,out_eqt600,out_eqt700,out_eqt850,out_eqt925,out_sh850_200,out_sh850_250,out_sh925_200,out_sh925_250,out_ws10,out_wstrss10
0,6.428222721063803e-06,7.679477200487825e-06,7.062359670876687e-06,2.234326267304641e-06,-2.6835912343280146e-06,-1.1384094579206436e-06,331.9268720626831,350.42567385832467,348.2859007835388,346.5222901344299,341.81913871765136,337.4764515161514,334.207559188207,334.04023327032724,328.06449051698047,326.21859230995176,21.322069393412676,18.561804806253836,21.499476598319596,18.77620638552277,6.558162645704579,1.023073373111159
1,8.344343546976459e-06,6.933594610490414e-06,4.828136373293684e-06,1.3325562279600569e-06,-2.9151533946443026e-06,-1.5314652706957995e-06,332.65985399882,350.2543666760127,348.01396742661797,346.2268575827281,341.5934945344925,337.07281770706174,333.7776831626892,333.7830790519714,328.16362447738646,326.2333780209223,20.72411423572727,18.18533448392991,20.867424873883525,18.373242340846144,6.331157241521093,0.9876605305296835
2,7.2648223426571614e-06,8.138393269891317e-06,6.5625259467368595e-06,2.1494880213394446e-06,-2.1607384212451083e-06,-9.629752219203017e-07,333.15108433564507,350.4969232559204,348.4701616446177,346.3277820587158,341.59461885293325,337.18970509370166,333.68136316140493,333.52789359092714,326.91433663368224,324.82893199920653,21.453956341114825,18.702041358549227,21.53221941126976,18.828740708877255,6.45176924712141,1.0064760029250466
3,7.716282054917357e-06,1.0111670756871028e-05,5.438834063488558e-06,1.7650603861119514e-06,-2.2862176176923394e-06,-1.9377132055136322e-07,332.23036165237426,350.38590711752573,348.5049307425817,346.3341336250305,341.466575217247,337.29574736754097,333.3833833297094,333.29595557848614,326.89646301269534,324.9325881958008,21.035489280583956,18.25976018215685,21.00509182716099,18.291773496554622,6.446358745413211,1.0056319650112224
4,7.86118002911139e-06,9.753700374233453e-06,4.055592994340222e-06,5.304617166456786e-07,-1.8841998211311986e-06,-7.973350866948004e-08,331.5765203555425,350.79413339296974,348.9290072043737,346.66131289800006,341.5472190777461,337.48357495466865,333.0847660779953,332.84242215156553,326.9399704853694,325.2042555173238,20.51066935051737,17.88851169377643,20.45190959161458,17.87978227577211,6.58274184371888,1.026907727994694
5,7.897540576303133e-06,8.497454704123678e-06,2.5698095242522127e-06,3.504986104158059e-07,-8.579202716167226e-07,1.597086585275002e-07,331.5804298400879,351.1973742723465,349.39136527379355,347.01580266952516,341.71151343981427,337.8979623238246,333.17621671358745,333.0082815726598,327.58575636545817,326.16122001012167,19.729768889940654,17.289067600721804,19.578250109264626,17.137808717337126,6.787560326204402,1.058859410074365
6,8.89075353772161e-06,7.967882543999227e-06,-4.333178133355863e-07,-6.321567347784122e-07,1.276560073821167e-07,-3.907915415328e-08,331.10627474990565,351.9712656701575,349.8820015018653,347.1638769663695,341.6378842518638,337.73989412489556,333.31012250643556,333.65618083680886,327.3510977671886,325.33959726793336,18.82163643184881,16.27417193651315,18.827560530510162,16.303416725123952,6.742002580277343,1.0517524035538766
7,1.069155789625344e-05,8.506762461722947e-06,-3.5265522188448044e-07,-1.1271867187458613e-06,1.997825359355045e-07,1.474656350551151e-06,331.2325352668762,351.6491779088974,349.71649663448335,347.1227194150289,341.43187108039854,337.6128058036168,332.8929745435715,333.3008426745733,327.25188442866005,325.3068497419357,18.66544119633424,16.679999480280095,18.914178371522574,16.934740550265026,6.355090002971702,0.9913940398689495
8,1.0396357264579178e-05,9.034585877912745e-06,7.241081292518857e-07,-1.5087866079597077e-06,-1.7996701825196784e-07,3.06432157807657e-06,331.60183408260343,351.2653680165609,349.53806471824646,347.1802971045176,341.4256678422292,337.55762716929115,332.7957822640737,333.12674198150637,327.1255833148956,325.123553776741,18.76355728126752,17.003283194002385,19.16188924384381,17.394521582794066,6.29702130566972,0.9823353236157951
9,9.568905230763574e-06,8.95202149409242e-06,8.94411354287102e-07,-5.981146714758209e-07,4.6952301117504185e-07,4.2132891464374825e-06,331.98293401400247,350.93886207739513,349.2619993607203,347.1842470328013,341.2096799929937,337.32461884021757,332.6397181193034,332.8791832447052,326.94199701150256,324.8629720211029,19.127384148611842,17.330377463187325,19.457630130485633,17.67605197923258,6.434479899393045,1.0037788644853813
