,div100,div200,div250,div300,div400,div500,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt850,eqt925,sh850_200,sh850_250,sh925_200,sh925_250,ws10,wstrss10
0,3.751680924324319e-05,2.558196138124913e-05,6.401515975085204e-07,-1.3203801927375025e-06,-1.7650627341936342e-05,-8.03959210315952e-06,337.806640625,355.9695129394531,352.5530700683594,349.8511657714844,345.5487976074219,342.201416015625,337.4548034667969,337.15057373046875,333.22271728515625,332.9063720703125,13.311895370483398,13.031817436218262,15.438297271728516,16.050838470458984,7.789773464202881,1.2152045965194702
1,4.6419136197073385e-05,1.493662603024859e-05,1.0635836588335223e-05,4.238100700604264e-06,-1.2343823982519098e-05,-2.3502216208726168e-06,337.82867431640625,354.0414123535156,351.9315185546875,350.869384765625,346.6728515625,343.0826416015625,337.80267333984375,337.4332275390625,332.88006591796875,332.6563720703125,14.730213165283203,15.379841804504395,17.11107635498047,18.430374145507812,7.375861167907715,1.1506342887878418
2,4.530981459538452e-05,3.338267561048269e-05,2.7518737624632195e-05,1.6956917534116656e-05,-1.3782993846689351e-05,-1.181635343527887e-05,337.2172546386719,352.8588562011719,352.1060485839844,351.4678955078125,347.7296142578125,344.065185546875,337.2043762207031,337.2564392089844,332.38323974609375,331.8522644042969,15.475445747375488,14.85663890838623,17.79317855834961,17.141616821289062,6.579693794250488,1.0264322757720947
3,3.598042530938983e-05,5.3227362514007837e-05,4.504655225900933e-05,1.4125525922281668e-05,-1.4373971680470277e-05,-1.969041841221042e-05,337.06329345703125,352.2615661621094,351.9603271484375,351.80828857421875,348.0872802734375,343.6058349609375,336.2066955566406,336.9721374511719,332.2369689941406,331.513671875,15.426947593688965,12.797405242919922,17.156204223632812,14.762290954589844,6.749875545501709,1.052980661392212
4,1.3289297385199461e-05,6.0293015849310905e-05,4.3353367800591514e-05,1.664857904870587e-06,-2.1757925424026325e-05,-1.4086125702306163e-05,335.3537902832031,352.1324462890625,351.533203125,351.1889953613281,347.80596923828125,343.9103088378906,337.29693603515625,338.3675842285156,332.5542907714844,330.72247314453125,11.479043006896973,10.16429615020752,13.849218368530273,12.840118408203125,5.513411998748779,0.8600922226905823
5,1.1115600500488654e-05,6.022566230967641e-05,2.6828531190403737e-05,3.5061179914919194e-06,-8.9817904154188e-06,-7.476521204807796e-06,336.1476135253906,351.63702392578125,351.22650146484375,350.7742614746094,348.15997314453125,345.5341491699219,338.5541076660156,337.82000732421875,332.51361083984375,331.4285888671875,12.504036903381348,10.466259002685547,14.236434936523438,12.965407371520996,5.729062557220459,0.8937337398529053
6,9.560044418321922e-06,3.77781834686175e-05,3.1606956326868385e-05,2.0213608877384104e-05,5.588732165051624e-06,-1.2295196029299404e-05,336.5183410644531,352.0768737792969,351.53900146484375,350.8704528808594,349.1171569824219,345.96875,339.3744201660156,337.4831237792969,332.2942199707031,331.4795837402344,12.711684226989746,11.036277770996094,13.431370735168457,12.745688438415527,5.933030605316162,0.9255527853965759
7,1.1831230949610472e-05,6.047316128388047e-05,4.310135409468785e-05,2.3534763386123814e-05,-5.759464329457842e-06,-1.7227221178472973e-05,337.4835510253906,353.3151550292969,353.468017578125,352.31463623046875,349.99444580078125,345.75372314453125,338.8309326171875,335.6490783691406,331.84588623046875,331.95703125,14.418435096740723,11.1395263671875,15.327709197998047,13.003181457519531,7.651248455047607,1.1935946941375732
8,5.367748599383049e-05,4.261211142875254e-05,2.271958874189295e-05,-3.5273117191536585e-06,-1.8788809029501863e-05,-1.7355676391161978e-05,334.23907470703125,354.44384765625,353.12548828125,351.81890869140625,348.54052734375,344.41632080078125,339.0638427734375,337.7596435546875,332.515869140625,330.94232177734375,11.616828918457031,11.019442558288574,13.84872817993164,13.619274139404297,7.30955696105957,1.1402908563613892
9,4.867301322519779e-05,3.917796493624337e-05,3.189154085703194e-05,4.006164544989588e-06,-1.7892791220219806e-05,-1.085023905034177e-05,332.47833251953125,353.53582763671875,352.64666748046875,351.45367431640625,348.1014709472656,344.9629211425781,338.84906005859375,337.63348388671875,330.28826904296875,329.9837646484375,11.740853309631348,10.99283504486084,13.30567741394043,12.634733200073242,6.6885175704956055,1.043408751487732
