,w10max
0,13.788321495056152
1,14.316439628601074
2,14.280265808105469
3,15.324159622192383
4,15.631214141845703
5,15.698426246643066
6,15.469679832458496
7,16.727710723876953
8,16.388813018798828
9,16.09992790222168
10,16.35552215576172
11,16.667543411254883
12,16.4586238861084
13,16.503610610961914
14,16.073265075683594
15,16.9856014251709
16,15.108406066894531
17,16.66222381591797
18,18.327890396118164
19,16.92815399169922
20,16.19684410095215
21,19.632118225097656
22,20.599273681640625
23,19.417375564575195
24,21.198680877685547
25,21.504438400268555
26,21.79412841796875
27,23.72189712524414
28,22.28962516784668
29,23.235889434814453
30,24.03985023498535
31,23.95754623413086
32,22.439151763916016
33,23.259090423583984
34,23.721519470214844
35,25.190271377563477
36,22.239608764648438
37,22.85509490966797
38,24.13637351989746
39,24.240367889404297
40,23.451801300048828
41,21.886964797973633
42,21.455547332763672
43,22.097286224365234
44,21.522085189819336
45,20.996776580810547
46,22.432674407958984
47,22.912813186645508
48,24.239164352416992
49,25.98598861694336
50,24.295570373535156
51,22.597497940063477
52,20.929485321044922
53,14.949496269226074
54,13.3843355178833
55,13.030412673950195
56,12.900005340576172
57,12.447604179382324
58,11.748648643493652
