,w10max
0,9.974858283996582
1,9.24402904510498
2,8.771202087402344
3,8.435616493225098
4,8.871055603027344
5,9.651082038879395
6,9.628701210021973
7,10.536155700683594
8,10.440535545349121
9,9.657423973083496
10,8.979925155639648
11,8.895257949829102
12,9.063719749450684
13,8.774083137512207
14,9.257575035095215
15,9.361888885498047
16,8.75243091583252
17,7.924175262451172
18,8.367202758789062
19,8.567137718200684
20,7.635403156280518
21,9.800485610961914
22,10.466423988342285
23,10.302961349487305
24,9.72669506072998
25,8.686915397644043
26,8.126420974731445
27,7.677524566650391
28,7.644789218902588
29,9.710515022277832
30,9.492693901062012
31,8.4030122756958
32,7.155423164367676
33,7.4450836181640625
34,7.227626800537109
35,6.859533786773682
36,7.193802356719971
37,8.069998741149902
38,6.8365654945373535
39,7.0189595222473145
