,w10max
0,9.530740737915039
1,9.464502334594727
2,9.332063674926758
3,9.758532524108887
4,10.592206954956055
5,10.757462501525879
6,10.488252639770508
7,11.129777908325195
8,11.077886581420898
9,11.78085708618164
10,13.204275131225586
11,14.014907836914062
12,13.691741943359375
13,13.827468872070312
14,15.44167709350586
15,15.537596702575684
16,15.841751098632812
17,15.384305000305176
18,16.819154739379883
19,17.405838012695312
20,18.56385040283203
21,21.195571899414062
22,20.421579360961914
23,19.933698654174805
24,21.20462417602539
25,21.396568298339844
26,21.546480178833008
27,21.44733428955078
28,21.11703109741211
29,20.36679458618164
30,20.718868255615234
31,20.849353790283203
32,19.48179817199707
33,20.88531494140625
34,20.353713989257812
35,21.16862678527832
36,22.39334487915039
37,22.776159286499023
38,21.24542999267578
39,22.08160400390625
40,22.314716339111328
41,21.54477310180664
42,22.60944938659668
43,23.6513729095459
44,21.825626373291016
45,21.80467414855957
46,21.096376419067383
47,20.584941864013672
48,20.424158096313477
49,19.985626220703125
50,19.020925521850586
51,19.364582061767578
52,19.44771385192871
53,18.821361541748047
54,18.2309627532959
55,19.458847045898438
56,20.347204208374023
57,18.448556900024414
58,17.915658950805664
59,17.63896942138672
60,18.136255264282227
61,19.08051109313965
62,18.30875015258789
63,19.291269302368164
64,19.171802520751953
65,18.486326217651367
66,18.02150535583496
67,18.8233699798584
68,18.207447052001953
