,w10max
0,14.385979652404785
1,14.652369499206543
2,15.519667625427246
3,15.536065101623535
4,15.177199363708496
5,15.07018756866455
6,14.796979904174805
7,14.774240493774414
8,14.7916898727417
9,15.075730323791504
10,15.886098861694336
11,16.07509422302246
12,15.861733436584473
13,16.182262420654297
14,18.129680633544922
15,17.439023971557617
16,18.141746520996094
17,18.389320373535156
18,19.25872802734375
19,18.378999710083008
20,18.60310173034668
21,18.706674575805664
22,18.95448112487793
23,22.149463653564453
24,20.632429122924805
25,20.617765426635742
26,21.711017608642578
27,22.825546264648438
28,22.05345916748047
29,23.55130386352539
30,24.413986206054688
31,24.768543243408203
32,24.288291931152344
33,24.940000534057617
34,25.58643913269043
35,25.912641525268555
36,29.80927848815918
37,27.608234405517578
38,26.96779441833496
39,28.575820922851562
40,29.841217041015625
41,30.52538299560547
42,31.009618759155273
43,30.737581253051758
44,30.68741226196289
45,32.19716262817383
46,28.726497650146484
47,29.244853973388672
48,23.569364547729492
49,21.376731872558594
50,21.90559959411621
51,21.01018714904785
52,20.025386810302734
53,20.674962997436523
54,21.706153869628906
55,22.107450485229492
56,20.647174835205078
57,20.975553512573242
58,21.809043884277344
59,22.72420883178711
60,22.650257110595703
61,21.065364837646484
62,19.8219051361084
63,19.07990264892578
64,19.37689208984375
65,18.446699142456055
66,19.64238739013672
67,19.575441360473633
68,16.90372085571289
69,16.193294525146484
70,16.536291122436523
71,16.896350860595703
72,16.892370223999023
73,16.832759857177734
74,15.606743812561035
