,w10max
0,15.470426559448242
1,14.488625526428223
2,14.484124183654785
3,14.168981552124023
4,13.820575714111328
5,14.842612266540527
6,16.11823272705078
7,15.667848587036133
8,14.917096138000488
9,15.185497283935547
10,16.10154914855957
11,16.375080108642578
12,17.028013229370117
13,17.659629821777344
14,17.923988342285156
15,17.173402786254883
16,17.276012420654297
17,19.082599639892578
18,19.973745346069336
19,19.46343231201172
20,18.719341278076172
21,19.220548629760742
22,20.162578582763672
23,19.7539119720459
24,19.435386657714844
25,19.642080307006836
26,18.77002716064453
27,18.509763717651367
28,20.004716873168945
29,19.032411575317383
30,19.9056396484375
31,19.333003997802734
32,20.326934814453125
33,20.426210403442383
34,20.056421279907227
35,21.286643981933594
36,20.09685516357422
37,19.89942741394043
38,18.81369400024414
39,19.108076095581055
40,19.733732223510742
41,20.492542266845703
42,21.37912368774414
43,21.51695442199707
44,21.07727813720703
45,22.754919052124023
46,22.175357818603516
47,22.50707244873047
48,22.019086837768555
49,23.108945846557617
50,22.718618392944336
51,20.93438148498535
52,21.876476287841797
53,21.230491638183594
54,20.9107723236084
55,21.130882263183594
56,22.888168334960938
57,21.394411087036133
58,23.139236450195312
59,25.228116989135742
60,25.13949966430664
61,28.620250701904297
62,28.55645751953125
63,30.309560775756836
64,29.016613006591797
65,27.969799041748047
66,27.649185180664062
67,27.40263557434082
68,25.704572677612305
69,23.24454116821289
70,25.41197395324707
71,22.655807495117188
72,20.72930145263672
73,21.87442970275879
74,21.189062118530273
75,22.812026977539062
76,23.2194881439209
77,22.45463752746582
78,21.851778030395508
79,21.5568790435791
80,20.36661148071289
81,20.50925064086914
82,20.53927993774414
83,19.406339645385742
84,19.63516616821289
85,18.896305084228516
86,18.718467712402344
87,18.656543731689453
88,17.856761932373047
89,18.063047409057617
90,19.12938690185547
91,19.3847713470459
92,18.857086181640625
93,19.753419876098633
94,19.99012565612793
95,20.155550003051758
96,19.13531494140625
