,out_div100,out_div200,out_div250,out_div300,out_div400,out_div500,out_eqt1000,out_eqt200,out_eqt250,out_eqt300,out_eqt400,out_eqt500,out_eqt600,out_eqt700,out_eqt850,out_eqt925,out_sh850_200,out_sh850_250,out_sh925_200,out_sh925_250,out_ws10,out_wstrss10
0,1.608615889258695e-05,7.723511591127282e-06,6.264368086183886e-06,2.172392560212929e-06,-2.6484586118451115e-06,-2.1806347625981446e-06,343.1103520452729,355.2217862774228,353.00985186723256,351.3984187114288,347.4054686597769,342.57485168900234,338.53849832052015,338.67846452546814,333.0133916688658,331.6336803911138,18.92621744989854,15.221013980720548,18.85238080413015,14.88420743458514,7.705205951144927,1.2020121272093003
1,2.0050196710811342e-05,7.648329374413769e-06,5.425458446714435e-06,1.7178638860290695e-06,-5.009297265075087e-06,-3.932690837091246e-06,344.16628034114837,355.12104148070017,352.8698609272639,351.4065763870875,347.3203725417455,342.0700659275055,338.1271270910899,338.7410337050756,333.1603682676951,331.7068560600281,18.50068075886617,14.937887333283046,18.50342907067388,14.738768247849658,7.764217479457147,1.2112179268221857
2,1.968081040324837e-05,6.652820578884056e-06,4.800134840282402e-06,2.5899150029465068e-06,-4.409978775251714e-06,-3.6054567123309605e-06,346.64094359079996,355.57179601192473,353.2521016279856,351.84196141560875,347.38039286136626,341.99411243597666,338.0720110654831,338.8657243728638,333.5474627812703,332.86381680170695,18.46942138331942,14.527994640450924,18.283888688823208,14.234305102205447,7.75663792633568,1.2100355168620203
3,1.9495819502587015e-05,8.713666848905732e-06,4.705087690402496e-06,2.363511369795716e-06,-5.10790948069044e-06,-4.893721022325524e-06,347.3786024252574,356.0173840840658,353.9010486364365,352.22731686433156,347.45251337687176,342.47048330307007,338.43154946168266,339.4155733982722,334.9458258708318,333.4571553786596,17.88577231383921,13.729575242261246,17.92405068281029,13.704421036478985,7.71770108252919,1.2039613678469323
4,2.0045259116469992e-05,9.006246505308819e-06,3.463142152394042e-06,-6.320113101541495e-07,-6.393953163718087e-06,-5.889944688139646e-06,347.68288345336913,356.4217148621877,354.40991517702736,352.672479112943,347.6014894167582,343.0944153547287,339.31342686017354,340.04415725866954,334.2316238005956,332.3669071992238,17.28808661538254,12.877855570951942,16.69667856697148,12.412119837058707,7.259192589356099,1.1324340443194767
5,1.7942964017615923e-05,6.867687430300862e-06,-1.4216497203942136e-06,-3.460190684800394e-06,-7.470659184597867e-06,-5.191554469073772e-06,346.9347592353821,355.78531545003256,353.89631236394246,352.2757599512736,347.1914680878321,342.49098478953044,339.203532687823,339.7157635052999,334.2138893445333,332.41896722316744,16.56612969658648,12.512373414208803,15.7489583823209,12.10282979272694,7.15906831047032,1.1168146556786571
6,1.449695146773307e-05,4.781912762219278e-06,-1.4331674154497802e-06,-2.1870382195631124e-06,-4.995336205304019e-06,-2.9305486598233365e-06,345.83171411355335,355.36355372269946,353.4678480784098,351.9374187072118,346.87625142733253,341.8267824014028,339.11701287428536,339.40224680900576,334.0985001643499,332.31724849541985,16.50343557593102,12.10618008330348,15.681389249799151,11.703911606113737,7.0206966113260325,1.0952286706179923
7,1.4901018056728139e-05,5.4782724655956514e-06,-2.2882874984401595e-07,-3.7696867104355154e-07,-2.908389894328937e-06,-1.345083484151239e-06,345.2325542529424,355.2435004711151,353.2671224355698,351.51768248875936,346.14128006299336,340.88798576196035,338.7900610764821,339.4611482699712,334.1796041091283,332.31272705396015,16.31245592259802,11.792169148482692,15.974720995749037,11.650130782672203,6.809587318073803,1.0622956217392736
8,1.4753584934151335e-05,9.31236751294066e-06,-1.185690934792788e-06,-1.6953701379438432e-06,-3.35420888217669e-06,-3.4507039503275243e-06,343.47530076503756,355.2848828792572,353.5501648585002,351.61071067651113,346.38801555633546,341.0958536307017,339.3364104429881,340.1308926582336,333.9030297279358,331.7231382290522,16.111972065238902,11.293925099728707,15.638553793852529,10.87097158919399,6.153746262454903,0.959984416500447
9,1.3820547421647632e-05,8.522195638381118e-06,-1.3502210258024838e-06,-1.2458148690599098e-06,-1.5670067610088859e-06,-3.2934101003844842e-06,344.8238234917323,355.3102782090505,353.5783294359843,351.55382223924,346.26013935407,340.84858051935834,338.87874755064644,340.0004292011261,334.2693510135015,332.18619611263273,16.93599156324441,12.063153618383998,16.652977801052234,11.80891200043261,6.538129719963763,1.019948235161913
10,1.614625091323485e-05,9.093518784074328e-06,-1.970245585259517e-06,-2.1362407834057498e-06,-1.531080590468544e-07,-2.3394957046368738e-06,352.03085288206734,356.11989572048185,354.078818098704,351.85655280749,346.2153085390727,340.7159350633621,338.1492411295573,339.9694058418274,335.05107770760856,333.8844637711843,16.70955785214901,12.631356766365935,16.272478232905268,12.234785258934911,6.960109094821382,1.0857770183060589
11,1.6747779973498116e-05,8.848396529660916e-06,-2.6020720521194074e-06,-2.649690361703795e-06,-3.7319859277941405e-07,-1.4922001099055855e-06,356.5476920843124,356.93581375281013,354.58743925094603,352.1601123650869,346.3831943670909,341.1291178385417,338.5374041954676,340.64999358654023,336.0329045057297,334.4500139315923,16.177979929659827,12.776733040227555,16.120228461610775,12.6250004911446,7.190335204805403,1.1216922915298104
12,1.5115096743727648e-05,8.427112764075942e-06,-7.719211596757258e-07,-3.895252988262108e-06,-2.2344641959856175e-06,-2.512333351403079e-06,354.3628413359324,357.00732080141705,354.6527300914129,352.44741280873615,346.97240523497265,341.82725806236266,339.2053519407908,340.62440388997396,335.62450066407524,334.08400564988455,17.16379601196386,13.03794314857126,16.92691057890188,12.8471413628043,6.914428051739621,1.0786507768425508
13,1.584933466330559e-05,7.67581367801598e-06,-1.046458333698689e-06,-4.495308327916141e-06,-2.9561491551280867e-06,-2.0481895920544207e-06,352.3807685136795,356.63379390239714,354.38176086743675,352.31420789559684,346.5311841169993,341.0163156588872,338.7806513706843,340.2268550713857,335.07426630655925,333.71883982022604,17.890011732280254,13.724398249030735,17.659302233594158,13.616086624500651,7.134978989292479,1.1130567228829022
14,1.5366694318589708e-05,7.691376453046693e-06,1.7885777508606002e-06,-2.8326746656574347e-06,-1.8172363215015105e-06,-1.6011768599495195e-07,349.098841714859,356.2416891972224,354.180934770902,352.3062603791555,346.13751169045764,340.33556625048317,338.5537617524465,339.78984479904176,334.76146036783854,333.44826845328015,18.413551160444815,14.200834165979177,18.313222942749658,14.182355283243426,7.289720779731094,1.1371964411562658
15,1.5765145096776715e-05,9.541852875201891e-06,2.262540347279518e-06,-3.1315117449432053e-06,-1.8320025483598938e-07,-7.145747585447319e-07,346.47923533916475,356.0664144436518,354.0935769637426,352.2177303314209,345.69927266438805,339.51925439834594,338.1383990049362,339.64003868103026,334.4173140525818,333.2287182966868,18.953607607710484,14.562487880870078,19.121444711772103,14.766479547647759,7.2381757342489434,1.1291554156428902
16,1.057115351387842e-05,8.049548747606171e-06,1.5716335001493091e-06,-3.867362842285136e-06,7.392614214586183e-07,-1.389393550467466e-06,343.7280755281448,356.19587999184927,354.2819462696711,352.42275920708977,346.4015363931656,339.64974932670594,338.2822310447693,339.17775282859805,333.52089796861014,332.16362593173983,20.44131181727474,15.314859277723977,20.33524751191338,15.320056401363884,6.708393441637357,1.0465093772877785
17,8.565778281513502e-06,5.6848926484495864e-06,9.374147795254694e-07,-4.435664900521071e-06,2.7681747055696702e-08,-2.0384746431237016e-06,343.85004632472993,356.3853880405426,354.33782754739127,352.35427396297456,346.44500108559924,339.4886856953303,337.6686125199,338.68300697008766,333.29581660429636,332.13661830425264,20.92097069378942,15.465959422988817,20.7644420168673,15.36334495106712,7.110102505201939,1.1091759911430321
