,w10max
0,12.499776840209961
1,12.924798965454102
2,12.16077995300293
3,12.355571746826172
4,13.329626083374023
5,16.05463981628418
6,16.10992431640625
7,15.828245162963867
8,15.084810256958008
9,14.29361629486084
10,16.99953842163086
11,15.954448699951172
12,16.161081314086914
13,15.597519874572754
14,14.748863220214844
15,13.282801628112793
16,12.625262260437012
17,12.375055313110352
18,13.422914505004883
19,13.567167282104492
20,13.74797534942627
21,14.099955558776855
22,13.51811695098877
23,14.244805335998535
24,14.376683235168457
25,14.883864402770996
26,15.147492408752441
27,15.670741081237793
28,14.642484664916992
29,13.959768295288086
30,15.114477157592773
31,15.217317581176758
32,13.773148536682129
33,12.724302291870117
34,12.383939743041992
35,12.576556205749512
36,13.485105514526367
37,13.774495124816895
38,13.215038299560547
39,11.523022651672363
40,12.235733032226562
41,11.644556999206543
42,10.850776672363281
43,11.25670337677002
44,10.647828102111816
45,10.418993949890137
