,w10max
0,13.127235412597656
1,12.801361083984375
2,11.987763404846191
3,12.33804988861084
4,12.881449699401855
5,13.582364082336426
6,13.743500709533691
7,14.842697143554688
8,15.167529106140137
9,14.451422691345215
10,13.957687377929688
11,14.379413604736328
12,14.520330429077148
13,14.663679122924805
14,14.984519004821777
15,15.348366737365723
16,15.040194511413574
17,14.960331916809082
18,15.507349014282227
19,16.26774024963379
20,16.913070678710938
21,17.571462631225586
22,17.21735382080078
23,17.297948837280273
24,16.98645782470703
25,16.9851131439209
26,17.733484268188477
27,17.99574089050293
28,18.36253547668457
29,18.291561126708984
30,17.550479888916016
31,17.884252548217773
32,16.72125244140625
33,16.977306365966797
34,16.60436248779297
35,16.921422958374023
36,15.720975875854492
37,14.518858909606934
38,13.602288246154785
39,12.86460018157959
40,11.62646198272705
41,10.621143341064453
