,div100,div200,div250,div300,div400,div500,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt850,eqt925,sh850_200,sh850_250,sh925_200,sh925_250,ws10,wstrss10
0,3.755454963538796e-05,3.8914382457733154e-05,1.4961029592086561e-05,9.916600447468227e-07,-5.056645022705197e-07,-3.432975063333288e-06,326.47943115234375,348.3312072753906,347.89056396484375,347.1826477050781,344.90814208984375,343.0106201171875,337.2990417480469,336.2821044921875,330.55535888671875,326.7989807128906,14.768633842468262,13.842643737792969,15.513202667236328,14.646316528320312,8.602232933044434,1.3419485092163086
1,2.801516529871151e-05,2.5217919755959883e-05,1.1898098819074221e-05,4.159395302849589e-06,5.567431344388751e-06,-8.126800821628422e-06,326.81298828125,348.7430419921875,347.99627685546875,347.3113098144531,345.5555419921875,342.9716491699219,337.3363342285156,336.10626220703125,330.9533386230469,327.4140319824219,13.937812805175781,13.197914123535156,14.503087043762207,13.795072555541992,8.543081283569336,1.3327207565307617
2,2.1496171029866673e-05,2.7917552870349027e-05,1.8319804439670406e-05,6.060671239538351e-06,2.749543000390986e-06,-1.438497201888822e-05,327.5710754394531,348.60235595703125,347.3033142089844,346.7449645996094,344.9119873046875,342.14764404296875,336.6363830566406,335.93353271484375,330.77203369140625,327.3465576171875,13.378397941589355,13.142621040344238,13.217589378356934,12.883037567138672,7.479902744293213,1.1668648719787598
3,1.4696783182444051e-05,3.503546031424776e-05,1.6997772036120296e-05,6.854566890979186e-06,7.581720637972467e-07,-1.4483715858659707e-05,328.20849609375,347.49456787109375,346.69781494140625,346.3660888671875,344.6336975097656,341.9867858886719,337.208984375,335.7569580078125,330.79998779296875,327.61883544921875,13.791606903076172,13.017130851745605,13.964334487915039,13.224207878112793,8.057915687561035,1.2570348978042603
4,1.1206945600861218e-05,3.7124616937944666e-05,2.1876528990105726e-05,4.450796950550284e-06,-1.1470850722616888e-06,-8.695350516063627e-06,328.02203369140625,347.10736083984375,346.40283203125,345.9002685546875,344.35491943359375,341.95831298828125,337.8216247558594,336.1590881347656,330.753173828125,327.44921875,13.712594985961914,12.968666076660156,14.15077018737793,13.519775390625,8.625484466552734,1.3455756902694702
5,8.440812052867841e-06,3.804337393376045e-05,2.5053574063349515e-05,5.274203431326896e-06,2.7795274490927113e-06,-1.412531673850026e-06,328.2529296875,347.1485900878906,346.061279296875,345.5276184082031,344.2057800292969,341.77191162109375,338.3002014160156,336.44677734375,330.71453857421875,327.41900634765625,13.831154823303223,13.32839584350586,14.215343475341797,13.791958808898926,9.020294189453125,1.4071658849716187
6,2.64561840594979e-05,3.9769747672835365e-05,2.0428475181688555e-05,1.1704682037816383e-05,1.4581403320335085e-06,-1.2282388297535363e-06,328.6875305175781,348.5486145019531,346.9633483886719,345.7852478027344,344.4093322753906,341.6404113769531,337.186767578125,335.8731689453125,330.8424377441406,327.9495849609375,14.192936897277832,13.107151985168457,14.208213806152344,13.075581550598145,9.2940673828125,1.4498745203018188
7,2.804505311360117e-05,2.983585545734968e-05,2.4217311874963343e-05,7.945118341012858e-06,-2.0995698832848575e-06,6.5574890868447255e-06,328.927001953125,348.96307373046875,347.11553955078125,346.19140625,344.3359375,342.28533935546875,337.69561767578125,335.9488525390625,330.8991394042969,328.02288818359375,13.386460304260254,12.737813949584961,13.882606506347656,13.192548751831055,10.128009796142578,1.5799695253372192
8,3.574732181732543e-05,2.9686383641092107e-05,2.2201831598067656e-05,9.439607310923748e-06,-1.5159521353780292e-06,-2.395276169409044e-06,328.953857421875,349.34063720703125,347.2497253417969,346.7308349609375,344.881103515625,342.93267822265625,337.98114013671875,336.33770751953125,330.54254150390625,328.17657470703125,13.775543212890625,13.37403678894043,14.266977310180664,13.849400520324707,10.511385917663574,1.6397762298583984
9,2.9023105525993742e-05,2.8807313356082886e-05,1.4062919944990426e-05,4.106461346964352e-06,-2.7206833692616783e-06,-5.451251126942225e-06,329.72991943359375,349.2144775390625,347.6676940917969,346.51434326171875,344.7684631347656,343.2193603515625,338.3635559082031,336.3909606933594,330.60693359375,328.389892578125,14.012504577636719,13.608850479125977,14.479427337646484,14.015176773071289,10.667952537536621,1.6642005443572998
10,3.1467781809624285e-05,2.4257864424725994e-05,9.769537427928299e-06,7.68945574236568e-06,4.617413651430979e-06,-6.540007234434597e-06,329.95550537109375,349.467041015625,347.66302490234375,346.2837829589844,344.9593811035156,342.55950927734375,337.673828125,336.75445556640625,331.68072509765625,329.0067138671875,12.555696487426758,11.875467300415039,12.951519012451172,12.260986328125,10.884592056274414,1.6979962587356567
11,2.7002926799468696e-05,3.04173918266315e-05,1.4621603440900799e-05,7.1223312261281535e-06,4.58944577985676e-06,-9.239241080649663e-06,330.7130432128906,349.1574401855469,347.5157775878906,346.41351318359375,344.6347351074219,342.13482666015625,337.68212890625,336.74267578125,331.6034851074219,329.26153564453125,11.978973388671875,11.160812377929688,12.371618270874023,11.509359359741211,10.918416023254395,1.7032729387283325
