,w10max
0,12.995686531066895
1,13.476325988769531
2,12.813822746276855
3,12.763741493225098
4,13.722869873046875
5,13.027047157287598
6,13.939820289611816
7,14.29358959197998
8,14.687785148620605
9,14.736539840698242
10,14.983846664428711
11,16.226411819458008
12,17.48701286315918
13,18.598388671875
14,19.194995880126953
15,19.977876663208008
16,20.66028594970703
17,21.164012908935547
18,20.513513565063477
19,21.45279884338379
20,23.241416931152344
21,24.526473999023438
22,23.867820739746094
23,22.813940048217773
24,22.6141300201416
25,23.218406677246094
26,24.153146743774414
27,24.85060691833496
28,26.63731575012207
29,25.795385360717773
30,26.69386863708496
31,26.25328826904297
32,28.68840980529785
33,25.771564483642578
34,26.613929748535156
35,26.710433959960938
36,27.487689971923828
37,27.272083282470703
38,29.28742790222168
39,32.29441452026367
40,32.320030212402344
41,32.66801071166992
42,26.798845291137695
43,28.178363800048828
44,27.267526626586914
45,26.174665451049805
46,24.816925048828125
47,22.227033615112305
48,18.8782901763916
49,17.85717010498047
50,16.536151885986328
51,17.063434600830078
52,14.052188873291016
53,13.144353866577148
54,12.408442497253418
55,12.112391471862793
56,11.119321823120117
57,11.002449035644531
58,10.83806037902832
59,10.24654769897461
60,13.41297721862793
61,12.313232421875
62,12.495552062988281
