,w10max
0,11.945691108703613
1,11.6728515625
2,12.434138298034668
3,11.163202285766602
4,12.227195739746094
5,13.445891380310059
6,13.57521915435791
7,15.130666732788086
8,14.396525382995605
9,15.703391075134277
10,16.158945083618164
11,15.3465576171875
12,16.753808975219727
13,16.336511611938477
14,17.869327545166016
15,17.149377822875977
16,16.093347549438477
17,16.454151153564453
18,17.023300170898438
19,19.303552627563477
20,19.908327102661133
21,21.480871200561523
22,23.033592224121094
23,21.530263900756836
24,22.12592887878418
25,22.12017059326172
26,21.629362106323242
27,21.792579650878906
28,22.758426666259766
29,22.9565372467041
30,23.899324417114258
31,24.48613929748535
32,24.10487174987793
33,22.998971939086914
34,24.00259017944336
35,25.713117599487305
36,24.99186897277832
37,26.50713539123535
38,26.567716598510742
39,25.852746963500977
40,26.61617660522461
41,27.993270874023438
42,31.320436477661133
43,31.843751907348633
44,29.261016845703125
45,28.99774169921875
46,26.334043502807617
47,25.961809158325195
48,28.80929946899414
49,31.79563331604004
50,30.228334426879883
51,28.924827575683594
52,28.34282112121582
53,26.749759674072266
54,28.635400772094727
55,26.464641571044922
56,29.39511489868164
57,33.09090805053711
58,37.06185531616211
59,34.85457992553711
60,32.4266357421875
61,30.126598358154297
62,29.883033752441406
63,27.37782096862793
