,w10max
0,14.0069580078125
1,13.472537994384766
2,12.542070388793945
3,12.942326545715332
4,13.066184997558594
5,13.048919677734375
6,12.942944526672363
7,12.806229591369629
8,12.494928359985352
9,13.289216041564941
10,13.667567253112793
11,14.073213577270508
12,14.953646659851074
13,14.77534294128418
14,13.907634735107422
15,14.600249290466309
16,15.652576446533203
17,14.978245735168457
18,14.957446098327637
19,15.239376068115234
20,14.691740036010742
21,14.517889022827148
22,13.483039855957031
23,14.625053405761719
24,14.601103782653809
25,14.229660987854004
26,13.834980010986328
27,14.316314697265625
28,13.117476463317871
29,14.080387115478516
30,13.824088096618652
31,14.267329216003418
32,14.032349586486816
33,13.98967170715332
34,14.567026138305664
35,15.085453033447266
36,15.163784980773926
37,14.694066047668457
38,13.763349533081055
39,13.770913124084473
40,13.85317611694336
41,14.556591033935547
42,14.817207336425781
43,14.979984283447266
44,14.137227058410645
45,16.393901824951172
46,13.6102933883667
47,13.431477546691895
48,13.423659324645996
49,13.802645683288574
50,13.54115104675293
51,12.193632125854492
52,11.205272674560547
53,11.04381275177002
