,out_div100,out_div200,out_div250,out_div300,out_div400,out_div500,out_eqt1000,out_eqt200,out_eqt250,out_eqt300,out_eqt400,out_eqt500,out_eqt600,out_eqt700,out_eqt850,out_eqt925,out_sh850_200,out_sh850_250,out_sh925_200,out_sh925_250,out_ws10,out_wstrss10
0,1.5996847365814354e-05,7.363814939735537e-06,2.6079235101035887e-06,5.34449411238681e-07,-4.7120605643175846e-07,-2.3762277330890777e-06,327.80770084966764,349.3431639928541,348.1208197565989,347.01256444147515,343.805565339401,340.18651087749055,337.0481889970075,336.1902598464143,329.2746028662717,326.0896433596789,16.676998152934726,13.55871092284647,17.039231539730956,13.758810017076302,5.827888249216748,0.9091505659497787
1,1.6312384575302084e-05,7.753130812073369e-06,1.642695003848759e-06,1.398651956914058e-07,-6.810218457782569e-07,-2.5897678938666126e-06,327.90026795864105,349.0585262537003,347.92653137048086,346.8090929190318,343.6019449075063,340.17621947129567,336.8751953522364,336.14110565980275,329.31581786473595,326.1539128780365,16.617890819053475,13.636121840643076,16.940559430451444,13.843705701284732,5.991020767053609,0.9345992393682839
2,1.2514310092282424e-05,6.750475322795875e-06,3.4561412800713173e-06,2.561582698245601e-06,1.0561842549393833e-06,-5.978063541952146e-07,327.99513546966574,349.28681574875424,347.9322788531206,346.61383303398617,343.75366605907965,340.88621407077466,337.1785212018883,336.3544109623366,329.4874184326866,326.2923263277819,17.654872756577436,14.718617846016674,18.1137813470278,15.097003626841902,5.989514476812373,0.9343642585176336
3,1.151847070954166e-05,9.75061092651867e-06,4.132326091724666e-06,3.428777738400182e-06,1.594558110740452e-06,1.0127646792411117e-07,327.8433405399322,349.64484589099885,348.1475215991338,346.7630352338155,343.7434584538142,340.9837148427963,337.0482344865799,336.5135663350423,329.4717458486557,326.308433787028,18.235451188217848,15.598644803759331,18.550561890588142,15.81339499334572,6.342570409318432,0.9894409836750129
4,1.3059145009546237e-05,1.2506017773669769e-05,5.534835289463907e-06,3.8461978809049036e-06,1.912451252083021e-06,-2.9774202183789006e-07,328.54631775345547,350.2373176907108,348.63718848802245,347.0894325541263,344.0749140775055,341.29639417402973,337.17871685740363,336.5729859617241,329.55395055905416,326.46930934383664,18.771467620120443,16.122603248905282,18.69555886702697,15.950067703422793,6.411325116274701,1.0001667174597606
5,1.21952121796808e-05,1.039452447506468e-05,5.077571661568636e-06,4.4013139066115255e-06,2.038755094410649e-06,-1.6286773618229278e-06,328.5130450248718,350.510502521197,348.85164490540825,347.32875276406605,344.2183748324712,341.13799962202705,337.02587224642434,336.355468583107,329.3340248584747,326.2527896404266,18.710613596439362,15.8625679954576,18.455314720235766,15.55113975800729,6.009705936144261,0.9375141257585103
6,9.522186151928597e-06,9.18291954150873e-06,4.969035874151489e-06,3.928834062963809e-06,6.55896914832782e-07,-1.6385168620173507e-06,328.3223600546519,350.52015375296276,348.9949873526891,347.362654987971,344.08442641099293,340.73735148906707,337.23387524286903,336.4428190469742,329.0975525061289,325.88860035737355,18.99234405149085,16.522268718935084,18.56097627375275,16.08038140980449,5.125643299807174,0.7996003545338074
7,8.207993459985695e-06,7.644731387925855e-06,4.64401137711401e-06,3.571158719619753e-06,1.120391300049421e-06,-1.2343780976874914e-06,328.075480055809,350.0080763975779,348.62500538825986,347.18653440475464,344.0370262861252,340.58476066589355,336.9487151940664,336.0354543526967,328.82990062236786,325.7350014448166,18.412541295700553,16.14560390454717,18.000219167611796,15.744774636843552,5.258225867844885,0.8202832355188244
8,6.104649875667463e-06,5.5569061882578446e-06,4.474374118584867e-06,2.868742007772207e-06,2.0513341765518446e-06,-7.115743030015655e-07,327.85140228271484,349.58927648067476,348.3373421112696,346.97977794011433,343.956418911616,340.37244220574695,336.6699919303258,335.680136068662,328.5194577058156,325.4832621335983,18.21869281414741,15.853998155534889,17.86429351782426,15.506187988487849,5.314616580839114,0.8290801862953231
9,5.651850938931738e-06,5.764371367070198e-06,5.00684983865595e-06,3.523957595096045e-06,2.186564664051511e-06,2.82147702938366e-07,327.7008276224136,349.2572018702825,348.1102897246679,346.7937156359355,343.88856422106426,340.3967165470123,336.58797695636747,335.49955027103425,328.3272813399633,325.4216408252716,19.020242949839062,16.29371243917073,18.678594077347466,15.947751624154625,5.539664762665052,0.8641877037281422
10,5.726532608476877e-06,4.633681072756478e-06,4.384013098751698e-06,3.764062207627904e-06,3.309005167990986e-06,1.6079915107480756e-06,327.2381513595581,349.5738075097402,348.06661590735115,346.765810362498,344.0994310537974,340.70882566769916,336.93024213314055,335.77028962771095,328.3927483399709,325.37731955051424,19.802350764737152,18.542335191741586,19.1339971610733,17.85271014420626,5.520671141716593,0.8612246982347036
11,6.918228766880872e-06,6.698387543235818e-06,5.702581446101719e-06,3.8546111842413055e-06,2.4635306268697607e-06,4.0354899626208565e-07,327.07316348552706,349.7426718870799,348.1240795850754,346.79343395233155,344.1065792322159,340.7770326932271,336.81077326138814,335.32831438382465,328.25279740492505,325.25149931112924,19.943922398782647,18.154104725814737,19.647798453535263,17.86313635161302,5.760244464241745,0.898598135151163
