,w10max
0,11.468612670898438
1,12.058918952941895
2,11.222238540649414
3,10.493252754211426
4,11.338312149047852
5,10.984512329101562
6,10.185952186584473
7,10.608925819396973
8,12.289482116699219
9,14.39017391204834
10,11.9449462890625
11,11.70279598236084
12,11.637243270874023
13,11.183926582336426
14,13.031270980834961
15,14.276605606079102
16,13.134525299072266
17,13.983746528625488
18,13.910621643066406
19,13.017560958862305
20,12.648290634155273
21,12.572735786437988
22,10.191147804260254
23,11.290810585021973
24,12.24927806854248
25,12.799962997436523
26,12.703272819519043
27,12.404214859008789
28,14.69139289855957
29,15.252156257629395
30,13.210824012756348
31,13.473434448242188
32,12.998443603515625
33,12.550899505615234
34,11.429471015930176
35,11.494603157043457
36,12.055992126464844
37,12.567228317260742
38,12.672457695007324
39,13.489492416381836
40,13.4892578125
41,13.092755317687988
42,13.51550006866455
43,13.907705307006836
44,13.694263458251953
45,12.807437896728516
46,13.660653114318848
47,14.327588081359863
48,14.894770622253418
49,16.15395164489746
50,16.429489135742188
51,16.687297821044922
52,15.809503555297852
53,14.583179473876953
54,14.281065940856934
55,13.988884925842285
56,13.827856063842773
57,14.28935718536377
58,13.039224624633789
59,11.455698013305664
60,10.469629287719727
61,8.89272403717041
62,8.446540832519531
63,8.341280937194824
64,9.451199531555176
65,9.144375801086426
