,w10max
0,11.018891334533691
1,11.105231285095215
2,10.621411323547363
3,10.782984733581543
4,10.92117977142334
5,11.585975646972656
6,12.300320625305176
7,12.164164543151855
8,12.00822639465332
9,11.71255111694336
10,12.423551559448242
11,12.834358215332031
12,12.821240425109863
13,14.379677772521973
14,14.04240608215332
15,14.142744064331055
16,12.688432693481445
17,13.337814331054688
18,12.77502727508545
19,13.27605152130127
20,15.807394981384277
21,16.42728042602539
22,17.38098907470703
23,18.23493766784668
24,18.45414161682129
25,19.35838508605957
26,20.2758731842041
27,21.748464584350586
28,20.15799331665039
29,21.561477661132812
30,20.000930786132812
31,18.988723754882812
32,18.60789680480957
33,18.07488250732422
34,18.702390670776367
35,17.56138801574707
36,15.34622859954834
37,16.67289924621582
38,16.46808624267578
39,17.194931030273438
40,17.072078704833984
41,16.269733428955078
42,15.266840934753418
43,12.44966983795166
44,13.651076316833496
45,12.22822380065918
46,11.78463363647461
47,11.77970027923584
48,12.433290481567383
49,13.092329978942871
50,12.1631498336792
51,12.085813522338867
52,11.430776596069336
