,out_div100,out_div200,out_div250,out_div300,out_div400,out_div500,out_eqt1000,out_eqt200,out_eqt250,out_eqt300,out_eqt400,out_eqt500,out_eqt600,out_eqt700,out_eqt850,out_eqt925,out_sh850_200,out_sh850_250,out_sh925_200,out_sh925_250,out_ws10,out_wstrss10
0,8.076014609095909e-06,8.679989802829838e-06,5.496406493895577e-06,-1.6116959041421556e-06,-2.4215047403581813e-06,-1.665537282800426e-06,330.9898287534714,351.64661308129627,350.38284251689913,349.160560798645,343.3341295957565,337.4656874656677,334.5432315429052,335.1167958577474,328.3627093791962,325.18786630630495,16.876899182532604,14.241063454021544,16.48530658329837,13.826019187108614,6.090491760353325,0.9501167153602486
1,5.339089196148422e-06,8.146457074998531e-06,7.694834651436032e-06,-7.709867139308694e-07,-2.2551840297839697e-06,-1.2126889798229346e-06,330.98542578220366,351.54861923853554,350.17781324386596,349.0681086699168,343.45195689996086,337.4106633265813,334.4976358016332,334.8351885318756,327.82318530082705,324.67967658837637,16.749174509826116,14.612007462295393,16.35305466488935,14.228587874312264,6.215080472626141,0.9695525545379496
2,4.994132128141593e-06,6.6763143517802164e-06,8.794340332960357e-06,4.7403025421296985e-07,-2.4496364185222496e-06,-1.1016002693513503e-06,331.73762766520184,351.8659020582835,350.46562117735544,349.27750484148663,343.6718334754308,337.63133082389834,334.6888906399409,334.76314910252887,327.64967617193855,324.51872356732684,16.558976305819428,14.681843651800106,16.274140981363598,14.399939967055495,6.492290094141693,1.0127972556558233
3,7.335686455383142e-06,6.771338962898351e-06,7.163384731531042e-06,6.024145358782031e-07,-2.0801222950042376e-06,-1.5328354300641703e-06,332.10015477339425,352.390207751592,350.9523995478948,349.61525500615437,343.741797320048,337.81196405092874,335.134513203303,334.8466927528381,327.41075110435486,324.348507642746,16.80622671513508,14.789099057212782,16.547847601771355,14.515668405318866,6.935971214259431,1.0820115097737775
4,9.033159260610328e-06,8.719755177814467e-06,7.219078574145314e-06,1.6626656233038268e-06,-2.9474721295228804e-06,-3.61632348877076e-06,331.9483053445816,353.1262077331543,351.408967868487,349.81863736311595,343.9373734871546,338.1888654788335,335.33963735103606,334.9522526423136,327.3749409278234,324.2173788785934,17.27333812563059,14.979641689713269,17.028394674729984,14.782244187845693,6.951496805700784,1.0844335008810353
5,9.259806831146603e-06,6.8399843806864315e-06,4.2111964455149775e-06,-5.786257477347992e-07,-4.111103202767702e-06,-3.4493658201515885e-06,331.0805775245031,352.75607945919035,351.04008751710256,349.46443655490873,343.5270847082138,337.5936156352361,335.07564573287965,334.8303780078888,326.7339109023412,323.37900224526726,17.486941147176548,14.970412088802307,17.187303069361953,14.655229789429965,6.782271254560328,1.05803431509327
6,6.154647734526083e-06,5.461785070878222e-06,1.160204052125131e-06,-1.0653226026239906e-06,-2.6312425088369866e-06,-1.367969402552016e-06,330.8002218087514,352.2647095044454,350.65215190251666,349.19975202878317,343.60470683574675,337.34852335453036,334.92408258914946,334.73724626700084,326.61860004266106,323.1142539103826,17.865852789929097,15.376714682586801,17.72203165749864,15.181446785689332,6.690221567098828,1.043674563098466
7,5.846063546799772e-06,3.005433043723471e-06,2.0804689864239076e-06,-5.134397256452659e-07,-2.422222998134151e-06,-4.0073639417185133e-08,330.7100382248561,351.83956858317055,350.426268140475,349.02472881476086,343.3994918425878,337.0806934118271,334.53491911888125,334.20113436381024,326.2293878078461,322.61234560012815,17.353967484032424,15.169963174701358,17.41127120256424,15.154077610427825,6.7360578593846485,1.0508250261339223
8,5.816282456045166e-06,1.7153470794216188e-06,2.029003030841354e-06,-1.900351134917951e-06,-4.3449534670662005e-06,2.2867187335171015e-06,330.7586562156677,352.02019895712533,350.5457455476125,348.7914542118708,343.0177548011144,337.09255216916404,334.1531512498856,333.74521075089774,325.7945089260737,322.8042736927668,18.46989417578249,16.74306651855586,18.02546604302867,16.265143906600617,6.601807398389792,1.029881953849205
9,7.242871349567974e-06,1.8483524889016204e-06,3.2155282496086853e-06,-1.980384246816347e-06,-4.573354307524947e-06,1.4368251395358949e-06,330.81081016858417,351.9456817309062,350.34348318576815,348.6719839413961,342.9899481773376,337.040350429217,333.86698215007783,333.6090798854828,325.5263567527135,323.7461455663045,18.292076783441008,16.256111182419893,17.899722411844415,15.806557773441698,6.797064657941034,1.060342086575353
10,8.678236383844514e-06,4.177588472936931e-06,4.028675018758268e-06,-2.172525476026634e-06,-4.53305042879953e-06,1.8750420172103377e-06,331.6241890192032,352.18998611768086,350.4528630574544,348.85388000011443,343.1622036457062,337.225749540329,333.87112646102906,333.7185809135437,326.04498143196105,325.2007514635722,18.84813672392629,16.0530947755867,18.629013050365028,15.773397546330427,7.225547059889262,1.1271853418681228
11,9.034520771294037e-06,6.090941437377391e-06,1.3791751335990217e-06,-2.6968834491164725e-06,-3.764059627477806e-06,2.343444619113596e-06,332.2826927741369,352.6072557210922,350.7254602034887,349.0867000102997,343.27715402444204,337.50343197981516,334.0756633838018,334.3547350804011,326.8221529006958,325.5983878612518,19.086990028932146,16.14998692786321,19.024706143288252,16.033787266295015,7.702419506773974,1.2015774429193697
12,8.187581492522624e-06,5.19556796406331e-06,2.5330287350622077e-06,-1.0887111682431856e-06,-4.017683148707963e-06,1.0087069276832164e-06,332.13521969268925,353.32152475064225,351.24816514644385,349.32389229264004,343.6998722662075,338.30364561278793,334.47382612742825,334.68907838243666,326.9587788957778,325.5685392118589,20.91730167073704,17.860966810512192,20.799519743198427,17.822531144227447,7.837692652488923,1.2226800552716177
13,7.761177850916974e-06,2.342244324235118e-06,-8.900296064734414e-08,-1.9503932325512507e-06,-3.549566337875063e-06,4.2382457290240927e-07,332.08838255405425,353.1034812688828,351.0837323029836,349.21034660339353,343.6878897031148,338.3714433749517,334.4445701201757,334.793808333079,327.1090056816737,325.64362887541455,20.925119137581593,18.22216296754001,20.849501109565608,18.18114460151798,7.77486175261923,1.2128784338944874
14,8.335171218891898e-06,1.6709655187773417e-06,-1.7225901538266836e-06,-2.083427871829811e-06,-2.6973014949202337e-06,2.7605083822754282e-06,332.0513115088145,352.99493539333344,350.7956163009008,349.0919000307719,343.7153450489044,338.5383316755295,334.771893453598,334.91885874271395,327.7397479613622,325.70705888271334,20.909035675561366,17.92753248902348,21.062026770808735,18.05886129641634,7.804163583236126,1.2174495181728464
15,6.670955831791477e-06,1.8703862529158751e-06,-2.9305082394581623e-06,-2.6544411704224983e-06,-3.657100575033915e-06,4.044376524572554e-06,332.0460711399714,352.79413175582886,350.5393831411997,348.8425481001536,343.65238246122993,338.4899121920268,334.8167230129242,334.9825998624166,327.6841148853302,325.57955596446993,20.93513074129975,17.943459332179433,21.19224649699948,18.197677568454917,8.077921313225913,1.2601557230979477
16,7.931126028320727e-06,1.476703788773348e-06,-1.7975580532831232e-06,-1.2392961716629902e-06,-1.8731907078903728e-06,3.1487232080055586e-06,331.4847097317378,352.87247205575306,350.5080732425054,348.7066134373347,344.0244784116745,338.5266834497452,334.5078632593155,334.76548325220745,327.36262595653534,325.2428707202276,21.249249105372776,18.470313458928526,20.999639286395784,18.15435700737095,7.808676476355564,1.2181535301026694
17,8.908779099198183e-06,1.7191418368621888e-06,-1.9510596610603875e-06,-9.617961985664696e-07,-1.7278686933082378e-07,1.9662646454135453e-06,331.88101677099866,352.78041989803313,350.40961198806764,348.4854763110479,344.0297767321269,338.58391139507296,334.3636723836263,334.6740558544795,327.5638390302658,325.3437561909358,21.4765274645295,18.967629574635065,21.17651285942411,18.59528585394922,8.059720591491592,1.2573164130839964
