,w10max
0,9.894303321838379
1,10.470993995666504
2,11.887351989746094
3,12.011894226074219
4,10.028316497802734
5,10.283122062683105
6,9.935272216796875
7,9.973605155944824
8,9.679612159729004
9,10.89331340789795
10,11.738076210021973
11,12.135395050048828
12,12.70009708404541
13,12.59238052368164
14,12.655319213867188
15,13.872315406799316
16,13.928021430969238
17,15.344705581665039
18,15.75881290435791
19,16.175430297851562
20,15.455535888671875
21,16.408533096313477
22,14.728681564331055
23,15.084291458129883
24,16.039350509643555
25,18.25074577331543
26,16.032529830932617
27,16.648174285888672
28,17.37717056274414
29,16.669618606567383
30,16.344762802124023
31,16.48438835144043
32,15.087352752685547
33,14.181931495666504
34,13.410135269165039
35,14.403243064880371
36,11.651796340942383
37,11.065473556518555
38,10.426836013793945
39,10.100884437561035
40,9.671305656433105
41,9.147392272949219
42,8.76864242553711
43,8.644671440124512
44,7.949505805969238
45,8.330642700195312
46,8.784645080566406
