,w10max
0,9.720529556274414
1,10.58646011352539
2,11.196884155273438
3,9.689565658569336
4,9.854544639587402
5,10.08285903930664
6,10.263916015625
7,12.349703788757324
8,10.188956260681152
9,11.075711250305176
10,11.34035873413086
11,11.870515823364258
12,11.185018539428711
13,10.837652206420898
14,11.317307472229004
15,11.487669944763184
16,11.248664855957031
17,12.456281661987305
18,12.814716339111328
19,12.562699317932129
20,11.186856269836426
21,12.292717933654785
22,13.007641792297363
23,13.573200225830078
24,12.67996883392334
25,13.483176231384277
26,14.62705135345459
27,15.906517028808594
28,16.93511199951172
29,17.42394256591797
30,17.50016212463379
31,18.31696128845215
32,17.008319854736328
33,16.974266052246094
34,17.357912063598633
35,17.960824966430664
36,17.98526382446289
37,19.253969192504883
38,20.45722770690918
39,19.985301971435547
40,18.94826316833496
41,19.895856857299805
42,20.520132064819336
43,20.36688995361328
44,19.388259887695312
45,20.190099716186523
46,21.204975128173828
47,19.965726852416992
48,21.016149520874023
49,22.16939353942871
50,22.490148544311523
51,21.4754638671875
52,21.915393829345703
53,24.3712100982666
54,23.50094985961914
55,22.126359939575195
56,22.24378204345703
57,21.392892837524414
58,20.642520904541016
59,20.744272232055664
60,19.94626235961914
61,19.94647979736328
62,19.220582962036133
63,19.834157943725586
64,19.028188705444336
65,18.787113189697266
66,16.70328140258789
67,16.165834426879883
68,15.388802528381348
69,16.012468338012695
70,14.632783889770508
71,15.319427490234375
72,14.554213523864746
73,13.789759635925293
74,12.631915092468262
75,12.232832908630371
76,11.48968505859375
77,10.603265762329102
78,10.039740562438965
