,div100,div200,div250,div300,div400,div500,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt850,eqt925,sh850_200,sh850_250,sh925_200,sh925_250,ws10,wstrss10
0,1.134166814154014e-05,1.5069323126226664e-05,1.0029164513980504e-05,-1.6666981537127867e-06,-3.1311685688706348e-06,1.588201826052682e-06,334.1934509277344,350.74566650390625,349.49200439453125,348.49468994140625,345.346923828125,343.66900634765625,338.7952575683594,338.301513671875,332.8893127441406,330.3067626953125,5.927715301513672,6.517070770263672,5.825968265533447,6.558187484741211,7.152403354644775,1.1157749891281128
1,2.6898784199147485e-05,1.7646319975028746e-05,1.1810185242211446e-05,4.102107141079614e-06,2.5289543259532365e-07,1.3739834230364067e-06,334.703125,351.52276611328125,349.70928955078125,348.5688781738281,345.8558654785156,344.4161071777344,338.9808654785156,338.8364562988281,333.0794372558594,330.6048889160156,6.644543170928955,7.071225643157959,6.681192874908447,7.068001747131348,7.264694690704346,1.133292317390442
2,3.717123036039993e-05,8.782100849202834e-06,1.1927068953809794e-05,3.7107893149368465e-06,4.8946535571303684e-06,-3.0319633879116736e-06,335.1705017089844,352.27020263671875,350.02569580078125,348.86395263671875,346.4759521484375,345.0411682128906,338.9965515136719,339.3801574707031,333.4588623046875,331.04278564453125,6.359092712402344,7.869344234466553,6.39661169052124,7.75687313079834,7.125499248504639,1.1115779876708984
3,3.542267222655937e-05,1.352567778667435e-05,1.6524862076039426e-05,5.539142875932157e-06,4.186202204436995e-06,-5.857185442437185e-06,334.1490783691406,351.6246337890625,350.62664794921875,349.4786682128906,346.5823974609375,345.0804443359375,338.02685546875,340.009033203125,333.56243896484375,330.69110107421875,8.964094161987305,8.542404174804688,8.70315170288086,8.277677536010742,6.515849590301514,1.016472578048706
4,3.486955392872915e-05,8.966389941633679e-06,2.3008225980447605e-05,1.5750913007650524e-05,-2.253324055345729e-06,-1.4726703739142977e-05,334.3948974609375,350.759765625,350.0814514160156,349.3199462890625,346.3790283203125,344.33184814453125,336.7772216796875,338.9732971191406,333.80145263671875,330.82666015625,9.101419448852539,7.258996963500977,9.199321746826172,7.373582363128662,7.603920936584473,1.1862115859985352
5,3.352755447849631e-05,1.7271831893594936e-05,2.2547934349859133e-05,1.6963529560598545e-05,-1.1470780009403825e-05,-2.0184281311230734e-05,334.66705322265625,350.1686096191406,349.64361572265625,349.3209533691406,346.04119873046875,343.05853271484375,335.5364990234375,338.49896240234375,333.79705810546875,330.9176940917969,7.865629196166992,7.294549465179443,7.979552268981934,7.300606727600098,7.637414932250977,1.191436767578125
6,3.529084278852679e-05,2.76194914476946e-05,1.7234517144970596e-05,1.4193547031027265e-05,-1.6723397493478842e-05,-1.4956434824853204e-05,334.23870849609375,350.13946533203125,349.4239501953125,348.66546630859375,345.42083740234375,342.2225341796875,335.9355163574219,337.9996032714844,333.7596130371094,330.98028564453125,8.700904846191406,6.785037040710449,9.003692626953125,6.876981735229492,7.413496971130371,1.1565054655075073
7,2.7098682039650157e-05,2.0561841665767133e-05,4.589597210724605e-06,-1.0850932312678196e-06,-7.393429768853821e-06,-7.465973794751335e-06,333.8311767578125,350.8719482421875,349.4725341796875,348.05419921875,342.81878662109375,338.25482177734375,335.71807861328125,338.8671875,333.4506530761719,330.8118896484375,7.544033050537109,6.928213596343994,8.236961364746094,7.493997573852539,7.294979572296143,1.138016939163208
8,3.405908864806406e-05,1.3968696293886751e-05,4.3045133679697756e-07,-6.844351446488872e-06,1.5631021597073413e-06,1.3500211935024709e-06,334.2657470703125,351.0953674316406,349.78192138671875,348.20318603515625,343.17950439453125,339.3849182128906,336.1329650878906,339.2663879394531,333.4671936035156,330.6940002441406,8.121201515197754,8.167417526245117,8.436747550964355,8.449904441833496,7.3068437576293945,1.1398676633834839
9,5.012351903133094e-05,8.586883268435486e-06,3.908596681867493e-06,-1.1102985808975063e-05,1.1454513924036291e-06,1.2604923540493473e-06,334.47296142578125,351.5405578613281,350.2306213378906,347.9185485839844,342.977783203125,339.9189758300781,336.7596130371094,339.492919921875,333.49554443359375,330.6096496582031,8.873039245605469,8.786799430847168,9.11605453491211,8.96955680847168,7.211033821105957,1.124921202659607
