,w10max
0,9.445230484008789
1,10.250417709350586
2,9.329737663269043
3,10.012458801269531
4,9.450485229492188
5,9.153059005737305
6,8.94722843170166
7,9.612403869628906
8,9.711990356445312
9,10.187862396240234
10,10.644693374633789
11,10.10375690460205
12,10.324414253234863
13,9.926243782043457
14,9.962042808532715
15,11.173480033874512
16,11.756619453430176
17,11.255369186401367
18,11.264557838439941
19,12.52575969696045
20,12.629656791687012
21,11.731718063354492
22,11.967438697814941
23,12.474700927734375
24,13.488775253295898
25,12.93497085571289
26,13.015405654907227
27,13.696805000305176
28,13.603500366210938
29,14.519549369812012
30,13.331849098205566
31,14.026583671569824
32,14.358589172363281
33,13.801456451416016
34,13.84997272491455
35,13.915095329284668
36,15.44426155090332
37,14.826151847839355
38,14.659587860107422
39,14.775592803955078
40,15.70080852508545
41,16.298397064208984
42,17.121183395385742
43,17.471899032592773
44,16.48100471496582
45,17.333330154418945
