,w10max
0,8.531227111816406
1,8.789505958557129
2,9.109774589538574
3,8.735093116760254
4,8.762020111083984
5,9.657754898071289
6,11.54411792755127
7,11.191292762756348
8,11.096165657043457
9,11.878527641296387
10,11.291664123535156
11,11.650260925292969
12,12.333687782287598
13,13.118514060974121
14,15.661735534667969
15,14.703572273254395
16,15.02373218536377
17,14.972285270690918
18,13.266315460205078
19,13.77084732055664
20,13.955740928649902
21,15.345526695251465
22,15.96150016784668
23,16.55973243713379
24,15.715792655944824
25,16.185035705566406
26,17.901697158813477
27,17.77533721923828
28,18.544328689575195
29,18.92704963684082
30,21.567907333374023
31,22.107404708862305
32,21.059680938720703
33,21.496667861938477
34,23.437942504882812
35,23.680866241455078
36,23.210832595825195
37,24.390869140625
38,24.859712600708008
39,25.52952003479004
40,26.42254066467285
41,25.735414505004883
42,26.92385482788086
43,25.460920333862305
44,25.35969352722168
45,26.924720764160156
46,25.244298934936523
47,25.625078201293945
48,25.39931869506836
49,26.58383560180664
50,26.528675079345703
51,28.929529190063477
52,26.94586181640625
53,26.199243545532227
54,25.3323974609375
55,23.885150909423828
56,26.142972946166992
57,26.82360076904297
58,27.590322494506836
59,26.785152435302734
60,26.63971710205078
61,25.209169387817383
62,26.68647575378418
63,28.25832748413086
64,27.606687545776367
65,28.415157318115234
66,24.239221572875977
67,26.17277717590332
68,26.010591506958008
69,21.120515823364258
70,18.39375114440918
71,16.716140747070312
72,13.36918830871582
73,11.980753898620605
74,11.933737754821777
