,out_div100,out_div200,out_div250,out_div300,out_div400,out_div500,out_eqt1000,out_eqt200,out_eqt250,out_eqt300,out_eqt400,out_eqt500,out_eqt600,out_eqt700,out_eqt850,out_eqt925,out_sh850_200,out_sh850_250,out_sh925_200,out_sh925_250,out_ws10,out_wstrss10
0,4.673314220181995e-06,1.0940306424836455e-05,5.8705122462868305e-06,2.7506537460809856e-06,-4.6430642758286493e-07,-3.3098528686240546e-07,324.25165617465973,349.2557890574137,347.7030723174413,346.38121490478517,342.84553831418356,338.40686701933544,334.45602159500123,333.2897006750107,327.6284883181254,326.18876102765404,17.486994146126865,14.912598081484127,17.1551906621006,14.574879143123205,4.818851988567621,0.7517409104910864
1,6.432043386525125e-06,1.0579026940535364e-05,4.836746130713887e-06,9.904764770700865e-07,-6.4184364579588276e-09,4.1751427072809584e-08,325.34813746611275,349.51112937927246,348.16660504341127,346.78221906026204,343.2191215197245,338.8756959438324,334.88496197859445,333.624592924118,328.1526827494303,326.66819852193197,16.943433074569718,14.570999047827597,16.48801456607956,14.101281826174818,4.668986484810011,0.728361891592067
2,6.064881143426811e-06,9.121056583299518e-06,5.039274313686087e-06,8.324431284645097e-07,1.710279492519081e-08,-1.277376493387152e-07,327.52585123380027,349.5120698531469,348.15955549081167,346.695365190506,343.08025783697764,339.1833468834559,335.37113167444863,334.55946843624116,328.55384136041005,326.7176206191381,17.03032160565878,14.220832556245538,16.422409816726578,13.673783313436434,4.461060364962517,0.6959254174279825
3,4.861569154040405e-06,6.717878091085499e-06,4.4844226910348055e-06,1.3096325496816478e-06,3.19961295953732e-07,1.5476088572511972e-06,327.6874682823817,349.1745324691137,347.74021899700165,346.49774385293324,342.95223252773286,339.29681719144185,335.5562877098719,334.6314036766688,328.3294437011083,326.3345512151718,17.182303247484377,14.339688211663937,16.77252612679343,13.950895248431092,4.671655177686868,0.7287782080567315
4,3.085163547796611e-06,5.886665007198583e-06,4.084120091708832e-06,1.621161819657819e-06,-2.5788701854117615e-07,1.7107370473423208e-06,329.0726644595464,348.91727311611174,347.43223604361214,346.2708348433177,342.76509009202323,339.2023967266083,335.87887788613637,334.6853763898214,328.0024759054184,325.9292316277822,16.747475985476438,14.400347332516684,16.541196443889444,14.194770071174329,4.912994513175605,0.7664271435142533
5,2.352078659222282e-06,6.481781331459709e-06,5.292044212332839e-06,1.7453383176879722e-06,-2.898836225003615e-08,1.4046231673044517e-06,330.04346679846446,348.7302441279093,347.23852643966677,346.0180804888407,342.60092000961305,339.13321654001874,336.0060567776362,334.73468330701195,327.92559983730314,325.67591269016265,16.749543103420486,14.481133856996895,16.812137387157417,14.539260841890549,5.186862852459308,0.8091506045993204
6,2.8782089722782356e-07,7.0750799563613815e-06,6.391617227062062e-06,3.1866350164236046e-06,2.272150060791852e-06,1.5874595567937729e-06,329.1114601119425,348.91990009481975,347.4206744387931,346.0335838982673,342.6455886492591,339.3690020929234,336.2074757255459,334.7327879988801,327.2968363702544,325.0325375236416,17.565100454474138,14.760484612573912,17.924437303297005,15.181820900677954,5.484778924466447,0.8556255115209634
7,-1.8941010122159225e-06,7.324624781320649e-06,5.071482943383906e-06,4.306096656217275e-06,2.44315518100451e-06,1.6294639474385223e-06,326.8823993206024,349.2710330088933,347.5937083721161,346.1129716396332,342.61760965188347,339.4765522559484,336.19135433038076,334.6838040828705,327.3335172732671,325.0003553469976,18.15998051582525,15.196040815177064,18.620320928065727,15.683943480400679,5.813683497684542,0.9069346262064452
8,-2.8459367705601563e-06,9.497468670884949e-06,5.479131234986667e-06,4.499053319130993e-06,2.0603781435897588e-06,1.2363846056486632e-06,326.80985289414724,349.8525205612183,348.0171443621318,346.32662154833474,342.86167193253834,339.86209166844685,336.4395689249039,334.91489063103995,327.76191184520724,325.58532814979554,18.423362326606487,15.343250315651918,18.607971007159602,15.534313401129717,5.880484326468044,0.9173555534782281
9,-3.2639903919592927e-06,1.2063971137784834e-05,4.560133623233061e-06,2.315557168522849e-06,7.657810610398284e-07,9.575820374991412e-08,328.17632281780243,350.36619606018064,348.2707729180654,346.5098160505295,343.0369096914927,340.10924321810404,336.8010064284007,335.1084946632385,328.23295042514803,326.0421935796738,18.226107849832623,15.409117364049113,18.346963819333663,15.506177948275582,5.669368146276489,0.8844214318259522
