,w10max
0,10.179637908935547
1,10.730788230895996
2,9.587388038635254
3,8.969446182250977
4,9.806774139404297
5,11.118453025817871
6,9.466269493103027
7,9.46617317199707
8,8.062379837036133
9,8.857579231262207
10,10.069154739379883
11,10.600041389465332
12,11.269562721252441
13,11.811890602111816
14,12.62336540222168
15,12.131794929504395
16,12.495692253112793
17,12.605504035949707
18,13.46122932434082
19,13.756775856018066
20,13.88335132598877
21,16.128753662109375
22,18.98801612854004
23,18.053495407104492
24,18.048381805419922
25,19.513181686401367
26,18.445363998413086
27,19.654380798339844
28,18.97475242614746
29,18.704404830932617
30,18.697105407714844
31,18.781423568725586
32,17.693815231323242
33,18.824419021606445
34,18.169038772583008
35,19.0128116607666
36,18.198497772216797
37,18.70130157470703
38,19.502029418945312
39,19.378103256225586
40,20.212873458862305
41,19.631072998046875
42,20.04666519165039
43,20.955364227294922
44,20.406156539916992
45,22.66006088256836
46,21.788545608520508
47,22.125957489013672
48,21.775707244873047
49,22.758941650390625
50,22.59482192993164
51,23.828420639038086
52,23.64030647277832
53,23.569412231445312
54,22.703750610351562
55,24.215913772583008
56,24.903926849365234
