,w10max
0,10.214394569396973
1,9.992294311523438
2,9.581436157226562
3,10.370871543884277
4,10.790736198425293
5,10.55557918548584
6,10.884563446044922
7,11.212484359741211
8,11.530823707580566
9,12.179632186889648
10,11.317676544189453
11,12.007843971252441
12,11.594402313232422
13,12.367115020751953
14,12.091543197631836
15,12.366734504699707
16,12.698673248291016
17,12.796297073364258
18,13.127853393554688
19,13.630119323730469
20,14.506121635437012
21,14.53799057006836
22,16.720773696899414
23,16.78087043762207
24,17.059619903564453
25,18.455965042114258
26,16.734155654907227
27,16.207366943359375
28,15.632736206054688
29,14.991042137145996
30,15.129968643188477
31,15.125346183776855
32,14.326375007629395
33,13.807766914367676
34,15.175037384033203
35,14.655243873596191
36,13.305230140686035
37,13.001361846923828
38,12.143031120300293
39,12.200061798095703
40,12.722219467163086
41,12.39426326751709
42,11.12814998626709
43,10.718803405761719
44,11.715653419494629
45,12.228232383728027
46,10.74566650390625
47,12.200675010681152
48,11.290299415588379
49,11.136404991149902
50,10.821025848388672
51,11.516020774841309
52,11.105618476867676
53,11.173911094665527
54,11.08143424987793
55,11.075300216674805
56,9.673978805541992
57,8.689325332641602
58,8.826569557189941
59,8.442220687866211
60,7.296010971069336
61,6.341200828552246
