,out_div100,out_div200,out_div250,out_div300,out_div400,out_div500,out_eqt1000,out_eqt200,out_eqt250,out_eqt300,out_eqt400,out_eqt500,out_eqt600,out_eqt700,out_eqt850,out_eqt925,out_sh850_200,out_sh850_250,out_sh925_200,out_sh925_250,out_ws10,out_wstrss10
0,6.346590269954341e-06,1.1479188090667929e-05,4.10054688566817e-06,5.8218972133483596e-08,-6.69665294216378e-07,-2.2846412883798887e-06,329.58589464823405,349.63752416769665,347.83084157307945,345.67682704130806,340.80159329573314,337.13784135977426,334.20510890483854,333.00120004812874,325.86376902262367,323.9522749741872,16.623809767064326,13.455385139782447,15.912922874744982,12.869322432208962,5.268439652248829,0.8218765854155208
1,5.927821701937989e-06,1.2615195231417223e-05,4.491495389558874e-06,-1.7403893009221294e-06,-2.265495136017509e-06,-3.115454812833377e-06,330.15850086212157,350.16462561289467,348.4328586816788,345.94758257071175,341.0512696743011,337.24340336322786,334.0348141113917,333.01462126572926,325.88695236841835,324.3177767197291,17.059686042158866,13.509013003149692,16.352155614547275,12.882984291571969,5.56745348397914,0.8685227429513664
2,5.057642490873329e-06,1.2231116324466658e-05,3.6706202048833458e-06,-3.111760047845811e-06,-3.7896324906974236e-06,-4.05035921660681e-06,329.3472298383713,350.7285073598226,348.52149312496186,346.1508083025614,341.3469717423121,337.1050759315491,333.8830449104309,333.1270710468292,325.7145769278208,323.9731002648671,16.75591097653766,12.989753641708132,16.304536278910625,12.570137304300442,5.814713517506607,0.9070953084471208
3,4.768602407248523e-06,1.176545786364958e-05,3.8344934029310255e-06,-2.542950546469714e-06,-3.4371615758527266e-06,-3.413347391613188e-06,329.265234375,350.27683323224386,348.1052301645279,345.8598793665568,341.0365918477376,336.4447278102239,333.5578564405441,332.702618988355,325.66503098011015,323.9724178870519,17.008526655049838,13.183501314309735,16.649599519294377,12.857390438035752,5.854835900338367,0.9133544001078311
4,6.4651277078450195e-06,1.0065160108538228e-05,3.9953386810850715e-06,-4.571608484895038e-07,-3.8579854419628286e-08,-2.9224127673493583e-06,329.51626408743755,349.7610719838952,347.74246561912196,345.68021274764726,340.6428231091747,335.98095561219446,333.304852961878,332.248080301642,325.93742549169957,324.2472289786786,17.335833926085847,13.445640726869065,17.138846614839064,13.309055231663645,6.012919534014134,0.9380154473831224
5,7.3013471709081765e-06,9.342549872348727e-06,5.326045281852168e-06,1.8219612592605567e-06,6.724777418784059e-07,-2.4292508276147276e-06,329.2455641667048,349.4690696875254,347.7146570285161,345.6269477446874,340.34769089221953,335.59549016952514,333.02670047283175,332.05096441904703,326.2454497973124,324.3452944517136,17.24675248808538,13.657630785438233,17.00832262325954,13.412005262689975,6.016278842524238,0.9385394999480923
6,5.963198937644169e-06,1.09244599756859e-05,6.755742730713346e-06,2.2442548785025936e-06,-9.499649454722259e-07,-2.2595360071960928e-06,328.3117222070694,349.7617852290471,347.78421970208484,345.4945800304413,340.4844996293386,335.8900526920954,333.04810419877373,332.04649660587313,326.2563136657079,324.0944807608922,17.851247294448935,14.272954901532891,17.846827246729905,14.236106265724326,6.1824895529697335,0.9644683707946873
7,9.199144398293076e-06,1.2935235878625985e-05,7.47824072583866e-06,3.1350379658053564e-06,-1.141564485884991e-06,-2.4318054067736118e-06,328.4154793276332,350.03558858499485,348.3034688387669,346.0415819730007,340.8186138200562,336.1762082665788,333.10436280436534,331.93796438003477,326.2073920633783,324.3156797005428,17.865126483752952,14.681501573291742,17.802269105169596,14.610701288629896,6.212240751152588,0.9691095567148718
8,1.1744766273660834e-05,1.3695472565525741e-05,7.562922227049204e-06,4.661705061789756e-07,-2.3888289690109405e-06,-2.573219216403753e-06,329.164958469073,350.6362588723501,349.0772732655207,346.66245036125184,340.9021570920944,336.4057814915975,332.8904293060303,331.80532977581026,326.16730159918467,324.2637472232183,17.85875022658147,14.753810607874765,17.69666459207268,14.549078753159847,6.2007738032300646,0.9673207141696669
9,1.3164034965512256e-05,1.6593514323687276e-05,7.278500847154867e-06,-1.7715721773031712e-06,-5.0456769844629825e-06,-3.029104640945209e-06,329.8491589705149,351.305180422465,349.7228016376495,347.1759381373723,341.28729428450265,336.88996817270913,332.91211466789247,331.85428099632264,326.23072113196054,324.3616992394129,17.22615111656487,14.23445235786882,16.966848420046155,13.871524368265334,6.279238684679148,0.9795612358978664
