,div200,div300,div400,div500,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt850,eqt925,sh850_200,sh850_250,sh925_200,sh925_250,ws10m,wstrss10m
10,1.3111617811939335e-05,8.128593203054572e-07,-4.87640069849372e-06,-3.617623659002538e-06,328.2870939254761,349.42132931550344,347.98524211247764,345.73445156415306,340.06586547692615,335.66886925697327,331.7760447104772,332.324680685997,326.80119075775144,324.6491968949636,16.474420953014246,14.27723713349551,16.59897477167348,14.372799039069408,5.7399953847362974,0.89543928029719
11,1.311870197230972e-05,-5.221858519241507e-07,-5.186787820588475e-06,-2.105113603073667e-06,328.2014646927516,348.9670335928599,347.75688026746116,345.5076198021571,339.95433049201966,335.2017060995102,331.6515517234802,331.94424858887993,326.60440152486166,324.6129405339559,16.433811220837136,14.46082783768264,16.624476116957762,14.594121710086862,5.705366668114826,0.8900372003420974
12,1.3249965331025662e-05,2.8860752174138713e-07,-5.691112266061291e-06,-1.4929816846819682e-06,328.15953764120735,348.69235070546466,347.54023088614144,345.3796875,339.8125611623128,334.86372772057854,331.2775728861491,331.4746801217397,326.36409921646117,324.50149338245393,16.54050420622031,14.652937991901611,16.788915992155673,14.84018177529797,5.673587237205356,0.8850796085675635
13,1.3503746191425673e-05,9.055924430012574e-07,-5.454856665906606e-06,-1.2634080344200993e-06,328.2370224316915,348.57322608629863,347.36283832391103,345.34846260547636,339.7563394625982,334.7428156932195,331.0477512756983,331.1833616097768,326.33604834079745,324.5066049893697,16.829650751012377,14.716208415664733,17.044253480162784,14.931998197796444,5.739383977267425,0.8953439002444308
14,1.0175106839945917e-05,1.615286653412762e-06,-4.26328124804957e-06,-1.756707392445237e-06,327.17065515518186,348.57133203347524,347.168811806043,345.13552942276,339.32885902722677,334.2504452466965,330.9856177488963,331.57860836187996,325.82774346669515,323.84765045642854,17.734522019078334,15.223358955304139,17.893212392802038,15.418448971010124,5.615779751432516,0.8760616414389611
15,9.58359167326309e-06,1.1895346901193148e-06,-4.014006014747366e-06,-2.80042880929919e-07,327.27707465489704,348.56142054398856,347.12927117347715,345.25157211621604,339.1329481681188,334.04723512331645,330.68444877465566,331.5895255247752,325.8200828631719,323.85922242005665,18.04405377532045,15.476046422411066,18.246039158292113,15.756808629135291,5.994126035327402,0.9350836631376296
16,1.1997855750977479e-05,-4.01526911001047e-07,-3.829188130743955e-06,1.0220209479656442e-06,328.0516520579656,349.051607131958,347.42745614846547,345.4561357577642,339.27237230936686,333.8902108192444,330.451646010081,331.6941414753596,326.1154540936152,324.46553184191384,18.264945465698837,15.661551386583596,18.354120303069553,15.834372130936632,6.248267717901035,0.9747297633866159
17,1.3419898812636055e-05,-4.878043350146217e-07,-4.25681022420965e-06,9.399169142722032e-07,328.4583474795024,349.53472645282744,347.72725365956626,345.63048484325407,339.2811592976252,333.8185614585876,330.4442325750987,331.85897068977357,326.75942754745483,324.87094302972156,17.911330682815365,15.185473351584127,17.971648779311604,15.328771489982804,6.132107023854042,0.9566086957730779
18,1.1799793449473786e-05,-5.236302759220515e-07,-4.208356145411762e-06,3.70456124844723e-07,328.2623562812805,349.7750137170156,347.7885474761327,345.7861403306325,339.76992422739664,333.90387790203096,330.8985295931498,331.6648740053177,326.8159993092219,325.0006443977356,18.38729825131595,15.590114010187486,18.14658064711839,15.417467417381705,5.657785314796881,0.8826145102320879
19,1.0924733341534839e-05,-2.4392995236729073e-06,-3.1940914683953556e-06,2.246171885003645e-06,327.9773489793142,349.40146632989246,347.52386985619864,345.49779415130615,339.50076949596405,333.6255227327347,330.85603261788685,331.3071034351985,326.54616911411284,324.8416568279266,18.55837224405259,16.02133884988725,18.496437162036695,16.011079752258958,5.79344200087556,0.9037769518360922
20,9.131362213654626e-06,-2.1752389071913457e-06,-9.380952972406811e-07,3.233876659823262e-06,327.75793760617574,349.1551051060359,347.4100755929947,345.4952392657598,339.58442588647205,333.6733054002126,330.8949063221614,331.13563985029856,326.585369515419,324.71092296441395,18.84064261013021,16.250926262326537,19.055481545844426,16.50557573425273,5.9838755565190995,0.9334845867206847
21,1.099239951807505e-05,-2.7971517100491377e-06,-4.778227110984375e-07,2.536542300646723e-06,327.30964229106905,349.02366579373677,347.2494985024134,345.39114372730256,339.37994724114736,333.6005480051041,330.6946263392766,330.70358324050903,326.3655978679657,324.28167568047843,19.18558563394472,16.313962665200233,19.535952625703068,16.663995335437356,6.094467479417411,0.9507369275505577
22,1.1066182233626654e-05,-4.315375758317044e-06,-1.5095375964587858e-06,9.459986862470071e-07,325.6383062362671,349.3282669703166,347.2678910175959,345.35828169981636,339.5972082535426,333.58065012296044,331.10038850307467,331.47418407599133,325.843089278539,322.97691379388175,19.606407872525356,15.741928210047384,19.790505181998014,15.873485337647919,5.788683132103567,0.9030345688253874
23,1.1864594356003044e-05,-3.127749446660277e-06,-2.5624407045452454e-06,5.320035266968663e-07,325.79433875083924,349.35001751581825,347.17343032360077,345.1209741751353,339.4495317618052,333.57048096656797,330.9452881336212,331.11839825312296,325.596838092804,322.77008274396263,20.01893226734052,15.791561369923874,20.13082555156822,15.947075032966676,5.926269016985316,0.9244979666439274
24,1.3683908762706272e-05,-4.477107855868749e-06,-3.1041539067156244e-06,1.9813095011351687e-06,326.6025909980138,349.8107571999232,347.38782878716785,345.12261885007223,339.28889957269035,333.49401723543804,330.68815915584565,330.7569573879242,325.45331443945565,323.06745240688326,20.136927072610707,16.487107329381008,20.20625078836456,16.540285201836376,6.055272118196202,0.9446224500609485
25,1.7707267480346576e-05,-2.491372988387003e-06,-4.3099271834938965e-06,1.5648917889708735e-06,327.8533934434255,350.49476693471274,347.56287966569266,345.0748914082845,339.51171455383303,333.8651597340902,330.6085052569707,331.02031198342644,325.9252884070078,323.9020393927892,19.838425250786045,16.579396064113826,19.934184280348322,16.42218376767511,5.859428872159333,0.9140709033051583
26,1.3894220792837197e-05,-2.6214113781850936e-06,-6.054040836892879e-06,5.954964868176242e-07,327.32302887439727,350.1816037416458,347.4908954620361,345.02175501982373,339.32495069503784,333.9374990463257,330.54463148911793,330.443630584081,326.10065829753876,323.73892447153725,18.33111425175642,16.550966843310743,18.270935241971166,16.18799532883956,5.1831944654036,0.8085783365682194
27,1.3109237372961139e-05,-1.5373631487236584e-06,-5.289527710289998e-06,-1.1482937039809908e-06,326.693553741773,349.70114136536915,347.48089062372844,344.86581954161323,338.89346652030946,333.716760023435,330.3934893131256,330.11206886768343,325.76651229858396,323.43173650105797,19.01324814435405,16.61831114430291,19.15405469525528,16.464850259572266,5.231424427249779,0.8161022106360178
28,1.478282713850837e-05,-7.938125933850312e-07,-4.869750899878326e-06,-1.1893417752676002e-06,325.8648752212524,349.3036410411199,347.27045737902324,344.63240271409353,338.4697992960612,333.37296798229215,329.9992997010549,329.81956269741056,325.4843753973643,323.03016770680745,19.612284634130386,16.67003092347489,19.87391615692371,16.75611452009956,5.233857072278624,0.8164817038391144
29,1.1229104188622182e-05,3.0212451141223284e-07,-5.085078231660544e-06,-1.4160234181469106e-06,325.72267610232035,349.19374680519104,347.0820870399475,344.5116431713104,338.3002966245015,333.1887113571167,329.9578409592311,329.722195148468,325.4411232550939,323.0342763106028,19.759277866994186,16.71799937429217,20.058579421268465,16.941804540731635,5.314632202948754,0.829082623564318
30,7.899501399335808e-06,3.2125646040843254e-06,-5.394217058046306e-06,-6.517222694049409e-07,324.7979185183843,349.4428770542145,347.0785767157873,344.6615756750107,338.47556500434877,332.9510175943375,329.0930300951004,329.8881410678228,324.6568695306778,322.0399927139282,20.960116547260743,17.955106300499757,20.930025346493736,17.989365116211896,5.089561540815824,0.7939716002055017
31,7.4700252517219404e-06,5.230535229581423e-06,-4.000259925384872e-06,-5.072300603986788e-07,324.82372777462007,349.451425186793,346.94625744819643,344.78870071570077,338.11750065485637,332.63074992497764,328.461119222641,329.47478783925374,324.2185840209325,322.1223098595937,22.35329724488935,19.03766070045531,22.275236462724084,19.03373220327,5.289416502874034,0.8251489746830581
32,9.478314888658583e-06,7.060619705902488e-06,-3.273902572013358e-06,-1.2029964097821458e-07,326.1671585480372,349.78107932408653,347.34679970741274,345.053169965744,338.3231368303299,332.4913256883621,328.2016054073969,329.53424022197726,324.40945041179657,322.6714749495188,22.796378259321987,19.901374785408066,22.687006477460574,19.833666782484702,5.292176892674373,0.8255795949172655
33,9.127945580796164e-06,6.730831379017759e-06,-3.4503933288664486e-06,-7.447811073350389e-07,326.71818545659386,350.2341668923696,347.7469925642014,345.3165988365809,338.4711840867996,332.278324786822,327.98885482152303,329.5031678199768,324.54607105255127,323.1954442580541,22.628336152286888,20.429896195661666,22.518171362485738,20.436409956538895,4.9677764592304205,0.7749731274326526
34,7.256088455216229e-06,5.1297180593068484e-06,-2.5082979195370963e-06,-4.113854915877707e-07,325.95848915576937,350.4441288312276,347.6844463586807,345.54739451408386,339.02557190259296,331.87612404028573,327.53423871994016,329.97590482234955,324.03246691226957,322.5925986846288,22.2776270369223,21.229196390571694,21.919467052887192,21.001078336918727,4.354787259394652,0.6793468123406152
