,div200,div300,div400,div500,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt850,eqt925,sh850_200,sh850_250,sh925_200,sh925_250,ws10m,wstrss10m
0,2.1431113054859452e-05,6.605061571463011e-06,-1.8150989490095526e-05,-1.5056522897793911e-05,331.0332946777344,351.1505126953125,349.5525207519531,348.21795654296875,345.395751953125,342.53155517578125,337.25701904296875,337.5692138671875,332.92315673828125,329.66571044921875,9.996387481689453,9.531641006469727,9.398042678833008,8.9295015335083,5.828190326690674,0.9091976881027222
1,1.5834226360311732e-05,4.039761734020431e-06,-2.1943256797385402e-05,-5.372182386054192e-06,331.36639404296875,350.085693359375,349.1136779785156,347.80120849609375,344.64691162109375,342.3235168457031,337.4849853515625,337.52978515625,332.63385009765625,329.9266052246094,9.897602081298828,8.219809532165527,9.684820175170898,8.013311386108398,6.47111701965332,1.0094943046569824
2,1.3538983694161288e-05,-3.1348752145277103e-06,-2.0769377442775294e-05,1.3948615560366306e-05,331.31353759765625,349.41448974609375,348.67645263671875,347.493408203125,344.1829528808594,342.19525146484375,338.60723876953125,338.0199890136719,332.98101806640625,330.1015319824219,9.757441520690918,7.504423141479492,9.492183685302734,7.249227523803711,7.366327285766602,1.1491470336914062
3,1.0942550943582319e-05,1.8862601791624911e-06,-1.6119465726660565e-05,2.1458021365106106e-05,331.22698974609375,349.1019287109375,348.3292236328125,347.3546142578125,343.9721374511719,342.48651123046875,340.17919921875,338.6737060546875,332.9060974121094,330.15887451171875,8.694855690002441,6.840083122253418,8.88354778289795,7.015246868133545,7.895750999450684,1.2317371368408203
4,2.981410398206208e-05,6.503764780063648e-07,9.064773621503264e-06,1.0330690201953985e-05,332.530517578125,349.4468688964844,348.1187744140625,347.1746826171875,344.8657531738281,343.25054931640625,339.63775634765625,340.3294982910156,333.58489990234375,330.90576171875,8.651799201965332,7.422298431396484,8.997966766357422,7.664520263671875,7.927260398864746,1.2366526126861572
5,4.065914254169911e-05,6.30189924777369e-06,1.2357128071016632e-05,1.589190560480347e-06,332.11944580078125,350.009765625,348.6224365234375,347.577392578125,344.91864013671875,343.2589111328125,339.2886962890625,340.9844970703125,333.9033203125,330.9736633300781,12.164770126342773,10.615068435668945,12.879837989807129,11.296977996826172,9.211529731750488,1.4369984865188599
6,4.775610796059482e-05,-8.761807293922175e-06,8.538998372387141e-06,2.248255668746424e-06,331.7362060546875,350.80340576171875,349.0606384277344,347.6239929199219,344.98992919921875,343.40478515625,339.33245849609375,340.73834228515625,334.0640563964844,330.94366455078125,11.720724105834961,10.922931671142578,12.305774688720703,11.37624454498291,9.976079940795898,1.5562684535980225
7,4.506787081481889e-05,-3.159041079925373e-05,1.2751008398481645e-05,1.1439976333349477e-05,331.800048828125,351.32501220703125,349.60882568359375,347.5572204589844,345.40179443359375,343.7630310058594,339.1320495605469,340.7027587890625,334.1876220703125,330.9334716796875,10.984484672546387,9.18019962310791,11.457754135131836,9.770864486694336,10.419407844543457,1.625427484512329
8,3.834581730188802e-05,-3.532545088091865e-05,8.19847991806455e-06,1.3012049748795107e-06,332.3413391113281,351.09100341796875,349.564697265625,347.3094787597656,345.2505187988281,343.0469055175781,339.54986572265625,341.1658935546875,334.6177062988281,331.5948486328125,9.473315238952637,8.154773712158203,9.790497779846191,8.420385360717773,9.501130104064941,1.4821763038635254
9,4.567286669043824e-05,-2.8238397135282867e-05,1.0133969226444606e-05,-6.814032076363219e-06,332.3174743652344,350.4990234375,349.2897644042969,346.6849670410156,345.1702880859375,342.632568359375,339.761962890625,341.0633239746094,334.6845703125,331.54071044921875,10.513128280639648,8.107271194458008,11.271934509277344,8.928571701049805,9.944884300231934,1.551401972770691
10,4.6965804358478636e-05,-2.3088769012247212e-05,5.3530097829934675e-06,-6.703528015350457e-06,332.7672119140625,350.0764465332031,349.0191955566406,346.3764343261719,344.7887878417969,341.871337890625,339.48321533203125,340.77777099609375,334.6390686035156,331.56146240234375,10.940881729125977,9.52873706817627,11.331022262573242,9.96247673034668,9.404827117919922,1.4671530723571777
