,div200,div300,div400,div500,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt850,eqt925,sh850_200,sh850_250,sh925_200,sh925_250,ws10m,wstrss10m
0,4.926354558548729e-06,-1.1543996797253968e-06,-3.5282753833872545e-06,-3.267141315777452e-07,327.6577270746231,350.3938421010971,348.08126730918883,345.5310984214147,339.3940767447154,334.8486833413442,330.43146975040435,331.8946650505066,326.30035310586294,323.38523530165355,16.974031129929546,15.620054217722888,17.04389339168556,15.515964576881379,7.047412495340298,1.0993963482435598
1,4.521580201819151e-06,-3.671896657598863e-06,-1.9220075138757254e-06,-1.7392909397092686e-07,327.5872413555781,349.9897965749105,347.6076469341914,345.30326074759165,339.25592664877576,334.73901940981546,330.5435288508733,331.7455995241801,326.5637513955434,323.5382055044174,15.874456310085952,15.218134179757907,15.989648896673073,15.152200159616768,7.330114304173427,1.1434978315781337
2,4.019167682604938e-06,-4.367317554414158e-06,3.888525204156131e-07,2.0715157694421034e-07,327.3358768781026,349.567188167572,347.17477322419484,344.9966366370519,339.1536311388016,334.74180320103966,330.6352108955383,331.4471134662628,326.5025206327438,323.5305851062139,14.730115176186276,14.584794974443502,15.057115515492235,14.711109900672454,7.52564595353324,1.1740007690862209
3,4.512780895986219e-06,-3.9313106209919645e-06,9.51422892670915e-07,5.436587063762053e-07,326.96501514911654,349.2518910249074,346.89610403378805,344.770969025294,339.1009515682856,334.6780296087265,330.6716932853063,331.13484563032785,326.1945700089137,323.43027602831523,14.046602773371463,13.598230423405766,14.552327771857382,13.945859538049747,7.695411161053926,1.200484141332951
4,4.697682386441022e-06,-2.79562465288017e-06,-1.92001743494948e-07,1.3573074581805951e-06,326.33630521297454,349.34020860989887,346.9662196715673,344.57486143906914,339.27726629575096,334.6806282202403,330.3759897708893,330.8128647406896,324.97846528689064,322.8059717019399,13.814631865899234,12.466663367076157,14.252813410029436,12.887810565344989,7.705782103775224,1.2021020084173264
5,5.597637237720702e-06,-3.014733837555794e-06,8.809641456909249e-07,1.2781062948684363e-06,325.74501213232674,349.2045052369436,346.7919800519943,344.3623471498489,339.30703093210855,334.57126168409985,330.3384663820267,330.3420859336853,323.8072416861852,322.07791550159453,14.499523856583982,12.921302792616189,15.089385326796522,13.490912569345285,7.9330447611942265,1.2375549821027865
6,5.437137675614693e-06,-1.3577915286001075e-06,1.2825670511003076e-06,8.01759966170823e-07,325.5931034326553,349.4463547706604,346.993914548556,344.5100129286448,339.52977023124697,334.62068680127464,330.5215379635493,330.471395556132,323.08014973799385,321.7743880033493,15.027377570645573,13.213676350253325,15.634309015081575,13.753664962357531,7.969537016696995,1.243247774852595
7,5.355004230620196e-06,-1.937800338579441e-07,-2.018369859146246e-08,-5.707131631752423e-07,325.8338443279266,349.83207114537555,347.2895940065384,344.68120200634,339.58529159228004,334.4245125691096,330.4555935939153,330.5514151175817,322.5870345989863,321.8457123120626,15.062361210227634,13.129491153297325,15.58229001481086,13.548343016409005,7.775090720178559,1.2129141512870167
8,7.0660765046470784e-06,4.941363239505808e-08,-2.6679991708547395e-06,-9.972503031553206e-07,325.6452023903529,350.24938620726266,347.5994692722956,344.7163311004639,339.5776581764221,334.34723748366036,330.6349829673767,330.21338373819987,323.19020427068074,321.97977402210233,15.575558750952284,13.242941904750962,15.749624030012637,13.36326767032345,7.22799801871491,1.1275676915562751
9,4.776221464347872e-06,-7.546072911483621e-07,-3.256018974043262e-06,-5.044040584920029e-07,325.17866238753,349.96589221159616,347.29411369959513,344.5412350495656,339.2908380508423,334.1081657886505,330.49729686578115,329.6932912747065,323.12697609265643,321.5643920183182,15.570496476689975,13.186723665241152,15.649495952514311,13.166138394114872,7.087700454411485,1.105681271812015
10,4.762426630860554e-06,-1.6684366598651926e-06,-1.8200061146201284e-06,5.3125669213320105e-08,325.1812030951182,349.62721982002256,346.9608481168747,344.3204335053762,339.2086138963699,334.1807477076848,330.67074733575186,329.9435149351756,323.66034379800163,321.8551111936569,15.715685193628694,12.949619653084664,15.824503616864483,12.986098673962989,6.913887749734568,1.078566488447541
11,4.369147997279899e-06,-1.896097994412658e-06,2.267093357798585e-07,2.2562020402875267e-07,324.83657388687135,349.35724930763246,346.5736991246541,344.00771650473274,339.0587107181549,333.99830543994904,330.4108626206716,329.56922753651935,323.51755777200066,321.68639380137125,15.928889413294382,12.633857865693669,16.016067336313426,12.658207895079007,6.499857675528619,1.0139777979929931
12,4.775151699396713e-06,-2.029494620628287e-06,-8.37884500025828e-07,1.0323336112903295e-06,323.97046183745067,349.2357885837555,346.4247299114863,343.6234626928965,338.3376118659973,333.4387024561564,329.8810995658239,328.24377524058025,322.74663746356964,320.74256376425427,15.60898399457413,12.333135246338012,15.53206229886661,12.215933390295444,5.8222822319328165,0.9082760284586887
13,3.018344389256004e-06,-2.504730175190382e-06,1.8994033430407793e-07,1.3111153272155062e-06,323.76617971261345,349.04983229637145,346.34909807840984,343.53216854731244,338.25908630688986,333.5825693130493,330.0399950504303,328.2987492799759,322.7359940846761,320.453026898702,16.042916420164207,12.698719261745767,15.881768292064468,12.461801019978399,5.425367540262717,0.8463573367480421
14,1.45127767117309e-06,-4.276853484424676e-06,2.146361464066641e-06,3.350987289363512e-06,323.08944764932,349.12179068724316,346.6057917912801,343.74203322728476,338.38261772791543,333.8610042015711,329.9487782716751,327.7209808746974,322.02325520515444,319.6482442220052,16.367674053584537,12.92125870900927,16.143316938728095,12.594353972491808,5.028076936498595,0.784380001706207
15,4.1334019759411054e-06,-4.578070365058358e-06,1.9521192299386257e-06,2.545978581918167e-06,323.5472091197968,349.35299201806384,346.96772774855293,344.0461399873098,338.65791494846343,334.3004473129908,330.3084553321203,327.814266816775,322.36422222455343,320.61018483638765,16.326977711046734,12.765360416553449,16.2586838858823,12.539732720658261,4.891420637172026,0.7630616196940536
