year,basin,region,no,name,time,intensity,lat,lon
2004,WP,MM,1,MINDULLE,2004-06-21:18:00:00,TS,14.0667,146.433
2004,WP,MM,2,MINDULLE,2004-06-21:21:00:00,TS,14.1584,146.258
2004,WP,MM,3,MINDULLE,2004-06-22:00:00:00,TS,14.2333,146.067
2004,WP,MM,4,MINDULLE,2004-06-22:03:00:00,TS,14.2958,145.846
2004,WP,MM,5,MINDULLE,2004-06-22:06:00:00,TS,14.4333,145.6
2004,WP,MM,6,MINDULLE,2004-06-22:09:00:00,TS,14.7366,145.351
2004,WP,MM,7,MINDULLE,2004-06-22:12:00:00,TS,15.1,145.067
2004,WP,MM,8,MINDULLE,2004-06-22:15:00:00,TS,15.4224,144.742
2004,WP,MM,9,MINDULLE,2004-06-22:18:00:00,TS,15.7,144.367
2004,WP,MM,10,MINDULLE,2004-06-22:21:00:00,TS,15.8959,143.926
2004,WP,MM,11,MINDULLE,2004-06-23:00:00:00,TS,16.0667,143.5
2004,WP,MM,12,MINDULLE,2004-06-23:03:00:00,TS,16.2857,143.18
2004,WP,MM,13,MINDULLE,2004-06-23:06:00:00,TS,16.4538,142.985
2004,WP,MM,14,MINDULLE,2004-06-23:09:00:00,TS,16.6445,142.721
2004,WP,MM,15,MINDULLE,2004-06-23:12:00:00,TS,16.8067,142.32
2004,WP,MM,16,MINDULLE,2004-06-23:15:00:00,TS,16.9007,141.731
2004,WP,MM,17,MINDULLE,2004-06-23:18:00:00,TS,16.9,141.1
2004,WP,MM,18,MINDULLE,2004-06-23:21:00:00,TS,16.8172,140.55
2004,WP,MM,19,MINDULLE,2004-06-24:00:00:00,TS,16.675,140
2004,WP,MM,20,MINDULLE,2004-06-24:03:00:00,TS,16.5528,139.423
2004,WP,MM,21,MINDULLE,2004-06-24:06:00:00,TS,16.375,138.775
2004,WP,MM,22,MINDULLE,2004-06-24:09:00:00,TS,16.0865,137.991
2004,WP,MM,23,MINDULLE,2004-06-24:12:00:00,TS,15.775,137.2
2004,WP,MM,24,MINDULLE,2004-06-24:15:00:00,TS,15.5216,136.531
2004,WP,MM,25,MINDULLE,2004-06-24:18:00:00,TS,15.325,135.925
2004,WP,MM,26,MINDULLE,2004-06-24:21:00:00,TS,15.1918,135.329
2004,WP,MM,27,MINDULLE,2004-06-25:00:00:00,TS,15.1,134.775
2004,WP,MM,28,MINDULLE,2004-06-25:03:00:00,TS,14.9955,134.258
2004,WP,MM,29,MINDULLE,2004-06-25:06:00:00,TS,14.925,133.775
2004,WP,MM,30,MINDULLE,2004-06-25:09:00:00,TS,14.9118,133.296
2004,WP,MM,31,MINDULLE,2004-06-25:12:00:00,TS,14.925,132.85
2004,WP,MM,32,MINDULLE,2004-06-25:15:00:00,TS,14.9286,132.457
2004,WP,MM,33,MINDULLE,2004-06-25:18:00:00,TS,14.925,132.075
2004,WP,MM,34,MINDULLE,2004-06-25:21:00:00,TS,14.8981,131.65
2004,WP,MM,35,MINDULLE,2004-06-26:00:00:00,TS,14.875,131.225
2004,WP,MM,36,MINDULLE,2004-06-26:03:00:00,TS,14.8593,130.824
2004,WP,MM,37,MINDULLE,2004-06-26:06:00:00,TS,14.9,130.45
2004,WP,MM,38,MINDULLE,2004-06-26:09:00:00,TS,15.0287,130.084
2004,WP,MM,39,MINDULLE,2004-06-26:12:00:00,TS,15.225,129.775
2004,WP,MM,40,MINDULLE,2004-06-26:15:00:00,TS,15.4474,129.571
2004,WP,MM,41,MINDULLE,2004-06-26:18:00:00,TS,15.7,129.375
2004,WP,MM,42,MINDULLE,2004-06-26:21:00:00,TS,15.9493,129.098
2004,WP,MM,43,MINDULLE,2004-06-27:00:00:00,TS,16.225,128.75
2004,WP,MM,44,MINDULLE,2004-06-27:03:00:00,TS,16.5482,128.326
2004,WP,MM,45,MINDULLE,2004-06-27:06:00:00,TS,16.875,127.875
2004,WP,MM,46,MINDULLE,2004-06-27:09:00:00,TS,17.1743,127.456
2004,WP,MM,47,MINDULLE,2004-06-27:12:00:00,TS,17.425,127.075
2004,WP,MM,48,MINDULLE,2004-06-27:15:00:00,TS,17.6024,126.736
2004,WP,MM,49,MINDULLE,2004-06-27:18:00:00,TS,17.75,126.45
2004,WP,MM,50,MINDULLE,2004-06-27:21:00:00,TS,17.9287,126.21
2004,WP,MM,51,MINDULLE,2004-06-28:00:00:00,TS,18.1,126
2004,WP,MM,52,MINDULLE,2004-06-28:03:00:00,TS,18.2487,125.797
2004,WP,MM,53,MINDULLE,2004-06-28:06:00:00,TS,18.375,125.575
2004,WP,MM,54,MINDULLE,2004-06-28:09:00:00,TS,18.4844,125.291
2004,WP,MM,55,MINDULLE,2004-06-28:12:00:00,TS,18.575,125
2004,WP,MM,56,MINDULLE,2004-06-28:15:00:00,TS,18.6612,124.753
2004,WP,MM,57,MINDULLE,2004-06-28:18:00:00,TS,18.725,124.525
2004,WP,MM,58,MINDULLE,2004-06-28:21:00:00,TS,18.7556,124.302
2004,WP,MM,59,MINDULLE,2004-06-29:00:00:00,TS,18.775,124.075
2004,WP,MM,60,MINDULLE,2004-06-29:03:00:00,TS,18.8125,123.833
2004,WP,MM,61,MINDULLE,2004-06-29:06:00:00,TS,18.85,123.575
2004,WP,MM,62,MINDULLE,2004-06-29:09:00:00,TS,18.8732,123.291
2004,WP,MM,63,MINDULLE,2004-06-29:12:00:00,TS,18.9,123.025
2004,WP,MM,64,MINDULLE,2004-06-29:15:00:00,TS,18.9462,122.824
2004,WP,MM,65,MINDULLE,2004-06-29:18:00:00,TS,19,122.65
2004,WP,MM,66,MINDULLE,2004-06-29:21:00:00,TS,19.0462,122.459
2004,WP,MM,67,MINDULLE,2004-06-30:00:00:00,TS,19.1,122.275
2004,WP,MM,68,MINDULLE,2004-06-30:03:00:00,TS,19.1525,122.084
2004,WP,MM,69,MINDULLE,2004-06-30:06:00:00,TS,19.25,121.95
2004,WP,MM,70,MINDULLE,2004-06-30:09:00:00,TS,19.3806,121.927
2004,WP,MM,71,MINDULLE,2004-06-30:12:00:00,TS,19.65,121.95
2004,WP,MM,72,MINDULLE,2004-06-30:15:00:00,TS,20.1519,121.947
2004,WP,MM,73,MINDULLE,2004-06-30:18:00:00,TS,20.725,121.925
2004,WP,MM,74,MINDULLE,2004-06-30:21:00:00,TS,21.1887,121.877
2004,WP,MM,75,MINDULLE,2004-07-01:00:00:00,TS,21.6,121.8
2004,WP,MM,76,MINDULLE,2004-07-01:03:00:00,TS,21.9569,121.678
2004,WP,MM,77,MINDULLE,2004-07-01:06:00:00,TS,22.325,121.575
2004,WP,MM,78,MINDULLE,2004-07-01:09:00:00,TS,22.7981,121.578
2004,WP,MM,79,MINDULLE,2004-07-01:12:00:00,TS,23.275,121.575
2004,WP,MM,80,MINDULLE,2004-07-01:15:00:00,TS,23.6651,121.447
2004,WP,MM,81,MINDULLE,2004-07-01:18:00:00,TS,24.025,121.3
2004,WP,MM,82,MINDULLE,2004-07-01:21:00:00,TS,24.4074,121.232
2004,WP,MM,83,MINDULLE,2004-07-02:00:00:00,TS,24.775,121.175
2004,WP,MM,84,MINDULLE,2004-07-02:03:00:00,TS,25.1019,121.064
2004,WP,MM,85,MINDULLE,2004-07-02:06:00:00,TS,25.425,120.975
2004,WP,MM,86,MINDULLE,2004-07-02:09:00:00,TS,25.7819,120.972
2004,WP,MM,87,MINDULLE,2004-07-02:12:00:00,TS,26.15,121
2004,WP,MM,88,MINDULLE,2004-07-02:15:00:00,TS,26.4975,120.985
2004,WP,MM,89,MINDULLE,2004-07-02:18:00:00,TS,26.875,121
2004,WP,MM,90,MINDULLE,2004-07-02:21:00:00,TS,27.2924,121.066
2004,WP,MM,91,MINDULLE,2004-07-03:00:00:00,TS,27.8,121.225
2004,WP,MM,92,MINDULLE,2004-07-03:03:00:00,TS,28.4269,121.502
2004,WP,MM,93,MINDULLE,2004-07-03:06:00:00,TS,29.125,121.85
2004,WP,MM,94,MINDULLE,2004-07-03:09:00:00,TS,29.8286,122.184
2004,WP,MM,95,MINDULLE,2004-07-03:12:00:00,TS,30.525,122.55
2004,WP,MM,96,MINDULLE,2004-07-03:15:00:00,TS,31.1753,122.94
