time,lat,lon
2015-03-25:18.00.00,5.8,162.1
2015-03-25:21.00.00,5.97502,161.818
2015-03-26:00.00.00,5.975,161.45
2015-03-26:03.00.00,6.05583,161.071
2015-03-26:06.00.00,6.15714,160.657
2015-03-26:09.00.00,6.30748,160.215
2015-03-26:12.00.00,6.47778,159.767
2015-03-26:15.00.00,6.6065,159.324
2015-03-26:18.00.00,6.71818,158.909
2015-03-26:21.00.00,6.83331,158.53
2015-03-27:00.00.00,6.91538,158.162
2015-03-27:03.00.00,6.99855,157.837
2015-03-27:06.00.00,7.10667,157.533
2015-03-27:09.00.00,7.26621,157.231
2015-03-27:12.00.00,7.425,156.925
2015-03-27:15.00.00,7.53306,156.599
2015-03-27:18.00.00,7.6,156.225
2015-03-27:21.00.00,7.64378,155.772
2015-03-28:00.00.00,7.65,155.3
2015-03-28:03.00.00,7.63121,154.874
2015-03-28:06.00.00,7.575,154.475
2015-03-28:09.00.00,7.46933,154.096
2015-03-28:12.00.00,7.375,153.725
2015-03-28:15.00.00,7.35057,153.347
2015-03-28:18.00.00,7.375,152.95
2015-03-28:21.00.00,7.42243,152.535
2015-03-29:00.00.00,7.5,152.075
2015-03-29:03.00.00,7.58677,151.575
2015-03-29:06.00.00,7.7,151
2015-03-29:09.00.00,7.85559,150.341
2015-03-29:12.00.00,8,149.625
2015-03-29:15.00.00,8.06252,148.881
2015-03-29:18.00.00,8.125,148.175
2015-03-29:21.00.00,8.2579,147.597
2015-03-30:00.00.00,8.425,147.05
2015-03-30:03.00.00,8.60568,146.41
2015-03-30:06.00.00,8.775,145.8
2015-03-30:09.00.00,8.88351,145.334
2015-03-30:12.00.00,9,144.875
2015-03-30:15.00.00,9.20157,144.296
2015-03-30:18.00.00,9.4,143.675
2015-03-30:21.00.00,9.4999,143.075
2015-03-31:00.00.00,9.6,142.475
2015-03-31:03.00.00,9.79795,141.888
2015-03-31:06.00.00,10,141.275
2015-03-31:09.00.00,10.1369,140.587
2015-03-31:12.00.00,10.225,139.9
2015-03-31:15.00.00,10.2511,139.274
2015-03-31:18.00.00,10.3,138.7
2015-03-31:21.00.00,10.4555,138.176
2015-04-01:00.00.00,10.675,137.675
2015-04-01:03.00.00,10.9175,137.143
2015-04-01:06.00.00,11.175,136.625
2015-04-01:09.00.00,11.4236,136.159
2015-04-01:12.00.00,11.65,135.7
2015-04-01:15.00.00,11.8382,135.187
2015-04-01:18.00.00,12,134.7
2015-04-01:21.00.00,12.1387,134.295
2015-04-02:00.00.00,12.3,133.95
2015-04-02:03.00.00,12.5386,133.652
2015-04-02:06.00.00,12.8,133.35
2015-04-02:09.00.00,13.0269,132.964
2015-04-02:12.00.00,13.25,132.575
2015-04-02:15.00.00,13.5023,132.272
2015-04-02:18.00.00,13.725,131.95
2015-04-02:21.00.00,13.8762,131.534
2015-04-03:00.00.00,13.975,131.05
2015-04-03:03.00.00,14.0506,130.518
2015-04-03:06.00.00,14.1,129.975
2015-04-03:09.00.00,14.1335,129.502
2015-04-03:12.00.00,14.175,129
2015-04-03:15.00.00,14.24,128.381
2015-04-03:18.00.00,14.35,127.725
2015-04-03:21.00.00,14.5203,127.12
2015-04-04:00.00.00,14.725,126.5
2015-04-04:03.00.00,14.9175,125.807
2015-04-04:06.00.00,15.125,125.125
2015-04-04:09.00.00,15.3661,124.507
2015-04-04:12.00.00,15.6,123.975
2015-04-04:15.00.00,15.7823,123.543
2015-04-04:18.00.00,15.95,123.175
2015-04-04:21.00.00,16.0867,122.827
2015-04-05:00.00.00,16.3067,122.453
2015-04-05:03.00.00,16.7863,121.977
2015-04-05:06.00.00,17.475,121.35
2015-04-05:09.00.00,18.2044,120.487
2015-04-05:12.00.00,18.8667,119.622
2015-04-05:15.00.00,19.5785,118.862
2015-04-05:18.00.00,20.05,118.25
2015-04-05:21.00.00,20.2185,117.745
2015-04-06:00.00.00,20.2143,117.4
2015-04-06:03.00.00,20.1591,117.21
2015-04-06:06.00.00,20.08,117.16
2015-04-06:09.00.00,20.0125,117.243
2015-04-06:12.00.00,20,117.3
2015-04-06:15.00.00,20.12,117.287
2015-04-06:18.00.00,20.3,117.2
2015-04-06:21.00.00,20.4601,117.025
2015-04-07:00.00.00,20.6,116.8
