time,lat,lon
2018-03-23:06.00.00,4.4,147.4
2018-03-23:09.00.00,4.60752,147.15
2018-03-23:12.00.00,4.8,146.9
2018-03-23:15.00.00,4.96499,146.65
2018-03-23:18.00.00,5.1,146.4
2018-03-23:21.00.00,5.19997,146.165
2018-03-24:00.00.00,5.3,145.9
2018-03-24:03.00.00,5.4499,145.61
2018-03-24:06.00.00,5.6,145.2
2018-03-24:09.00.00,5.70753,144.602
2018-03-24:12.00.00,5.78,143.86
2018-03-24:15.00.00,5.84751,143.183
2018-03-24:18.00.00,5.9,142.6
2018-03-24:21.00.00,5.997,142.019
2018-03-25:00.00.00,6.12727,141.445
2018-03-25:03.00.00,6.2591,140.89
2018-03-25:06.00.00,6.4,140.338
2018-03-25:09.00.00,6.584,139.721
2018-03-25:12.00.00,6.77333,139.147
2018-03-25:15.00.00,6.92798,138.724
2018-03-25:18.00.00,7.1,138.375
2018-03-25:21.00.00,7.33875,137.941
2018-03-26:00.00.00,7.6,137.5
2018-03-26:03.00.00,7.82621,137.087
2018-03-26:06.00.00,8.075,136.7
2018-03-26:09.00.00,8.39059,136.339
2018-03-26:12.00.00,8.725,136
2018-03-26:15.00.00,9.04188,135.651
2018-03-26:18.00.00,9.325,135.35
2018-03-26:21.00.00,9.55999,135.106
2018-03-27:00.00.00,9.75,134.975
2018-03-27:03.00.00,9.88875,134.991
2018-03-27:06.00.00,10.05,135.075
2018-03-27:09.00.00,10.2944,135.118
2018-03-27:12.00.00,10.625,135.15
2018-03-27:15.00.00,11.0344,135.163
2018-03-27:18.00.00,11.5,135.175
2018-03-27:21.00.00,11.9506,135.224
2018-03-28:00.00.00,12.45,135.25
2018-03-28:03.00.00,13.065,135.184
2018-03-28:06.00.00,13.65,135.125
2018-03-28:09.00.00,14.0588,135.174
2018-03-28:12.00.00,14.4,135.25
2018-03-28:15.00.00,14.8237,135.275
2018-03-28:18.00.00,15.15,135.3
2018-03-28:21.00.00,15.2544,135.346
2018-03-29:00.00.00,15.25,135.425
2018-03-29:03.00.00,15.2681,135.534
2018-03-29:06.00.00,15.275,135.7
2018-03-29:09.00.00,15.2781,135.926
2018-03-29:12.00.00,15.3,136.2
2018-03-29:15.00.00,15.3581,136.496
2018-03-29:18.00.00,15.45,136.8
2018-03-29:21.00.00,15.5486,137.064
2018-03-30:00.00.00,15.7,137.35
2018-03-30:03.00.00,15.9256,137.699
2018-03-30:06.00.00,16.2,138.1
2018-03-30:09.00.00,16.4669,138.546
2018-03-30:12.00.00,16.775,139
2018-03-30:15.00.00,17.1585,139.395
2018-03-30:18.00.00,17.55,139.8
2018-03-30:21.00.00,17.8907,140.293
2018-03-31:00.00.00,18.175,140.775
2018-03-31:03.00.00,18.401,141.147
2018-03-31:06.00.00,18.575,141.5
2018-03-31:09.00.00,18.731,141.891
2018-03-31:12.00.00,18.85,142.35
2018-03-31:15.00.00,18.9288,142.904
2018-03-31:18.00.00,19,143.56
2018-03-31:21.00.00,19.1168,144.189
2018-04-01:00.00.00,19.2545,144.818
2018-04-01:03.00.00,19.4426,145.36
2018-04-01:06.00.00,19.65,145.9
2018-04-01:09.00.00,19.8873,146.378
2018-04-01:12.00.00,19.9,146.8
2018-04-01:15.00.00,19.9076,147.3
2018-04-01:18.00.00,19.9,147.8
2018-04-01:21.00.00,19.9073,148.222
2018-04-02:00.00.00,19.9,148.6
2018-04-02:03.00.00,19.8573,148.95
2018-04-02:06.00.00,19.8,149.3
2018-04-02:09.00.00,19.7477,149.688
2018-04-02:12.00.00,19.7,150.1
