time,lat,lon
2014-11-30:06.00.00,2.1,156.4
2014-11-30:09.00.00,2.43749,156.157
2014-11-30:12.00.00,2.76,155.88
2014-11-30:15.00.00,3.1988,155.303
2014-11-30:18.00.00,3.54545,154.636
2014-11-30:21.00.00,3.81674,154.062
2014-12-01:00.00.00,4.09333,153.493
2014-12-01:03.00.00,4.49311,152.866
2014-12-01:06.00.00,4.9,152.15
2014-12-01:09.00.00,5.20483,151.455
2014-12-01:12.00.00,5.45,150.7
2014-12-01:15.00.00,5.69991,149.848
2014-12-01:18.00.00,5.875,148.925
2014-12-01:21.00.00,5.9168,147.968
2014-12-02:00.00.00,5.925,147
2014-12-02:03.00.00,6.0249,146.053
2014-12-02:06.00.00,6.125,145.15
2014-12-02:09.00.00,6.1311,144.309
2014-12-02:12.00.00,6.175,143.525
2014-12-02:15.00.00,6.33607,142.784
2014-12-02:18.00.00,6.625,142.05
2014-12-02:21.00.00,7.05414,141.296
2014-12-03:00.00.00,7.525,140.475
2014-12-03:03.00.00,7.92127,139.527
2014-12-03:06.00.00,8.25,138.55
2014-12-03:09.00.00,8.48796,137.632
2014-12-03:12.00.00,8.7,136.775
2014-12-03:15.00.00,8.96726,135.988
2014-12-03:18.00.00,9.25,135.25
2014-12-03:21.00.00,9.52108,134.517
2014-12-04:00.00.00,9.8,133.8
2014-12-04:03.00.00,10.0962,133.059
2014-12-04:06.00.00,10.4,132.375
2014-12-04:09.00.00,10.7148,131.798
2014-12-04:12.00.00,11,131.3
2014-12-04:15.00.00,11.2262,130.822
2014-12-04:18.00.00,11.4,130.4
2014-12-04:21.00.00,11.5361,130.035
2014-12-05:00.00.00,11.65,129.7
2014-12-05:03.00.00,11.7863,129.335
2014-12-05:06.00.00,11.9,129
2014-12-05:09.00.00,11.9668,128.737
2014-12-05:12.00.00,12,128.5
2014-12-05:15.00.00,12.0181,128.245
2014-12-05:18.00.00,12.025,127.975
2014-12-05:21.00.00,12.0356,127.694
2014-12-06:00.00.00,12.05,127.375
2014-12-06:03.00.00,12.0844,126.995
2014-12-06:06.00.00,12.1,126.6
2014-12-06:09.00.00,12.0612,126.235
2014-12-06:12.00.00,12,125.9
2014-12-06:15.00.00,11.9424,125.611
2014-12-06:18.00.00,11.9,125.325
2014-12-06:21.00.00,11.8681,124.986
2014-12-07:00.00.00,11.9,124.65
2014-12-07:03.00.00,12.04,124.36
2014-12-07:06.00.00,12.225,124.1
2014-12-07:09.00.00,12.3731,123.859
2014-12-07:12.00.00,12.525,123.625
2014-12-07:15.00.00,12.6925,123.384
2014-12-07:18.00.00,12.875,123.125
2014-12-07:21.00.00,13.0806,122.834
2014-12-08:00.00.00,13.275,122.525
2014-12-08:03.00.00,13.4275,122.216
2014-12-08:06.00.00,13.55,121.9
2014-12-08:09.00.00,13.6688,121.554
2014-12-08:12.00.00,13.75,121.25
2014-12-08:15.00.00,13.7812,121.058
2014-12-08:18.00.00,13.775,120.9
2014-12-08:21.00.00,13.7686,120.727
2014-12-09:00.00.00,13.725,120.475
2014-12-09:03.00.00,13.6107,120.075
2014-12-09:06.00.00,13.5,119.6
2014-12-09:09.00.00,13.4668,119.143
2014-12-09:12.00.00,13.475,118.675
2014-12-09:15.00.00,13.4943,118.196
2014-12-09:18.00.00,13.525,117.725
2014-12-09:21.00.00,13.5424,117.276
2014-12-10:00.00.00,13.575,116.85
2014-12-10:03.00.00,13.6555,116.446
2014-12-10:06.00.00,13.725,116.05
2014-12-10:09.00.00,13.7274,115.649
2014-12-10:12.00.00,13.7,115.225
2014-12-10:15.00.00,13.6881,114.763
2014-12-10:18.00.00,13.65,114.275
2014-12-10:21.00.00,13.5687,113.769
2014-12-11:00.00.00,13.45,113.275
2014-12-11:03.00.00,13.3149,112.824
2014-12-11:06.00.00,13.15,112.4
2014-12-11:09.00.00,12.9817,111.991
2014-12-11:12.00.00,12.75,111.575
2014-12-11:15.00.00,12.4438,111.105
2014-12-11:18.00.00,11.9933,110.667
2014-12-11:21.00.00,11.4099,110.319
2014-12-12:00.00.00,10.7364,110
2014-12-12:03.00.00,9.92197,109.657
2014-12-12:06.00.00,9.2,109.26
2014-12-12:09.00.00,8.71004,108.935
2014-12-12:12.00.00,8.4,108.6
